[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 58.23953416120058, Score, 280.83091787439616,sConstrainedRandomWalk,Cost, 176.8116874214022, Score, -221.9068322981366, PathLength, 356.0,sLowEdgeCost,Cost, 195.1728867007901, Score, -251.4844720496893, PathLength, 403.0,sDepthFirstSearch,Cost, 93.42473253458715, Score, -119.53416149068323, PathLength, 191.0,sDepthFirstSearchLowCost,Cost, 87.64638163515266, Score, -119.4099378881988, PathLength, 191.0,sBreadthFirstSearch,Cost, 229.91131359952612, Score, -400.4968944099378, PathLength, 643.0,sBreadthFirstSearchLowCost,Cost, 210.7900445103, Score, -380.41614906832297, PathLength, 611.0,sBacktrackPath,Cost, 467.58642454838025, Score, -642.1925465838509, PathLength, 1032.0,sLeastConnectedFirst,Cost, 88.67843588879887, Score, -109.64596273291929, PathLength, 175.0,sMostConnectedFirst,Cost, 223.89092732851907, Score, -282.39130434782606, PathLength, 453.0,
hMaxDistance,Cost, 912.8141720446382, Score, 174.0793650793651,sConstrainedRandomWalk,Cost, 114.43831430758073, Score, -145.5652173913044, PathLength, 233.0,sLowEdgeCost,Cost, 118.41258629738813, Score, -158.3167701863354, PathLength, 253.0,sDepthFirstSearch,Cost, 82.79563694175002, Score, -107.60248447204978, PathLength, 172.0,sDepthFirstSearchLowCost,Cost, 75.09124072090992, Score, -104.47826086956522, PathLength, 167.0,sBreadthFirstSearch,Cost, 151.91778576787456, Score, -266.3167701863355, PathLength, 427.0,sBreadthFirstSearchLowCost,Cost, 144.44003739156105, Score, -263.75776397515546, PathLength, 423.0,sBacktrackPath,Cost, 168.26735947824008, Score, -258.98757763975146, PathLength, 415.0,sLeastConnectedFirst,Cost, 87.53768146154093, Score, -107.31677018633535, PathLength, 171.0,sMostConnectedFirst,Cost, 122.13113614442979, Score, -154.3726708074534, PathLength, 247.0,
hRandom,Cost, 20.144424391931654, Score, 197.61934156378607,sConstrainedRandomWalk,Cost, 109.29713137130297, Score, -136.72839506172838, PathLength, 220.0,sLowEdgeCost,Cost, 110.88603642259645, Score, -150.09259259259264, PathLength, 242.0,sDepthFirstSearch,Cost, 86.221195262844, Score, -102.24691358024693, PathLength, 164.0,sDepthFirstSearchLowCost,Cost, 70.11873383860531, Score, -100.03703703703707, PathLength, 161.0,sBreadthFirstSearch,Cost, 143.92265708944876, Score, -304.3641975308643, PathLength, 492.0,sBreadthFirstSearchLowCost,Cost, 148.1296683813486, Score, -312.3209876543209, PathLength, 504.0,sBacktrackPath,Cost, 267.2022228098324, Score, -403.037037037037, PathLength, 651.0,sLeastConnectedFirst,Cost, 72.68125044417869, Score, -94.7530864197531, PathLength, 152.0,sMostConnectedFirst,Cost, 139.14473191660224, Score, -174.99382716049382, PathLength, 282.0,
hRandomDirection,Cost, 9.802675199051356, Score, 179.10836762688618,sConstrainedRandomWalk,Cost, 118.98632509129472, Score, -149.4938271604938, PathLength, 241.0,sLowEdgeCost,Cost, 104.96003230347081, Score, -144.59876543209876, PathLength, 233.0,sDepthFirstSearch,Cost, 82.98196022502279, Score, -98.20987654320987, PathLength, 158.0,sDepthFirstSearchLowCost,Cost, 68.97205509310287, Score, -97.82716049382711, PathLength, 157.0,sBreadthFirstSearch,Cost, 137.63843010352323, Score, -289.91358024691357, PathLength, 468.0,sBreadthFirstSearchLowCost,Cost, 140.19400039270514, Score, -295.6851851851853, PathLength, 478.0,sBacktrackPath,Cost, 165.73138532266248, Score, -272.45679012345687, PathLength, 440.0,sLeastConnectedFirst,Cost, 70.43568738429022, Score, -91.70987654320987, PathLength, 147.0,sMostConnectedFirst,Cost, 136.53773802661593, Score, -172.0802469135802, PathLength, 277.0,
hRandomSet,Cost, 21.636814224380604, Score, 234.38683127572017,sConstrainedRandomWalk,Cost, 148.69849436662804, Score, -187.32098765432096, PathLength, 302.0,sLowEdgeCost,Cost, 142.78858996900985, Score, -190.14197530864203, PathLength, 307.0,sDepthFirstSearch,Cost, 97.29765351909438, Score, -116.94444444444441, PathLength, 188.0,sDepthFirstSearchLowCost,Cost, 80.82874264702336, Score, -114.5123456790124, PathLength, 184.0,sBreadthFirstSearch,Cost, 163.68811414188332, Score, -341.22839506172824, PathLength, 551.0,sBreadthFirstSearchLowCost,Cost, 166.99067631364744, Score, -349.9691358024692, PathLength, 565.0,sBacktrackPath,Cost, 348.32948230349103, Score, -507.037037037037, PathLength, 820.0,sLeastConnectedFirst,Cost, 79.74138791149207, Score, -103.50617283950619, PathLength, 166.0,sMostConnectedFirst,Cost, 157.48985120590197, Score, -198.820987654321, PathLength, 321.0,
hRandomFixedDistance,Cost, 40.74251010869029, Score, 192.89711934156375,sConstrainedRandomWalk,Cost, 117.42201820439827, Score, -148.48148148148144, PathLength, 239.0,sLowEdgeCost,Cost, 118.8127906981076, Score, -159.94444444444446, PathLength, 258.0,sDepthFirstSearch,Cost, 89.93710319423067, Score, -106.77777777777781, PathLength, 171.0,sDepthFirstSearchLowCost,Cost, 74.09972626005462, Score, -104.93827160493831, PathLength, 169.0,sBreadthFirstSearch,Cost, 143.4272362492203, Score, -298.50000000000006, PathLength, 482.0,sBreadthFirstSearchLowCost,Cost, 145.05043402674283, Score, -302.9074074074072, PathLength, 489.0,sBacktrackPath,Cost, 212.2735773938872, Score, -332.8271604938271, PathLength, 538.0,sLeastConnectedFirst,Cost, 77.92112784992526, Score, -100.56790123456788, PathLength, 161.0,sMostConnectedFirst,Cost, 143.17777767538996, Score, -181.12962962962965, PathLength, 292.0,
hLowEdgeCostRandomFixedDistance,Cost, 35.95054794584433, Score, 204.51440329218102,sConstrainedRandomWalk,Cost, 135.4885612745829, Score, -168.41358024691354, PathLength, 271.0,sLowEdgeCost,Cost, 89.31068347130423, Score, -124.27777777777776, PathLength, 200.0,sDepthFirstSearch,Cost, 89.86882898195041, Score, -107.12345679012344, PathLength, 172.0,sDepthFirstSearchLowCost,Cost, 72.95677729232862, Score, -102.9074074074074, PathLength, 165.0,sBreadthFirstSearch,Cost, 153.4669626013707, Score, -319.9814814814814, PathLength, 517.0,sBreadthFirstSearchLowCost,Cost, 163.69202969543744, Score, -340.0987654320986, PathLength, 549.0,sBacktrackPath,Cost, 252.93354244122042, Score, -382.95061728395063, PathLength, 619.0,sLeastConnectedFirst,Cost, 78.72088629207447, Score, -101.56790123456791, PathLength, 163.0,sMostConnectedFirst,Cost, 152.86167896540636, Score, -193.30864197530866, PathLength, 312.0,
hMinimumConnectivity,Cost, 67.53964868994788, Score, 318.19890260630996,sConstrainedRandomWalk,Cost, 219.23547608098062, Score, -272.61111111111114, PathLength, 440.0,sLowEdgeCost,Cost, 201.10125956136983, Score, -260.5925925925926, PathLength, 421.0,sDepthFirstSearch,Cost, 98.74875891183605, Score, -119.17901234567898, PathLength, 192.0,sDepthFirstSearchLowCost,Cost, 83.85641227228787, Score, -118.85185185185195, PathLength, 191.0,sBreadthFirstSearch,Cost, 205.91675041995197, Score, -425.77160493827176, PathLength, 688.0,sBreadthFirstSearchLowCost,Cost, 207.02514057723005, Score, -427.6975308641974, PathLength, 691.0,sBacktrackPath,Cost, 614.9903763115267, Score, -842.7654320987656, PathLength, 1364.0,sLeastConnectedFirst,Cost, 86.61465960655728, Score, -111.00617283950622, PathLength, 178.0,sMostConnectedFirst,Cost, 226.06965360415757, Score, -285.3148148148146, PathLength, 461.0,
hMaxDistance,Cost, 974.7209199778088, Score, 193.61454046639236,sConstrainedRandomWalk,Cost, 132.35133189195008, Score, -167.09259259259264, PathLength, 269.0,sLowEdgeCost,Cost, 113.47979045734569, Score, -154.00617283950612, PathLength, 248.0,sDepthFirstSearch,Cost, 90.44745864532038, Score, -107.91358024691363, PathLength, 173.0,sDepthFirstSearchLowCost,Cost, 75.33427978984791, Score, -106.58641975308639, PathLength, 171.0,sBreadthFirstSearch,Cost, 149.32807313073934, Score, -313.42592592592587, PathLength, 506.0,sBreadthFirstSearchLowCost,Cost, 143.84605997062374, Score, -302.98148148148147, PathLength, 489.0,sBacktrackPath,Cost, 202.018639202916, Score, -318.4814814814816, PathLength, 514.0,sLeastConnectedFirst,Cost, 78.07817882046355, Score, -101.09259259259257, PathLength, 162.0,sMostConnectedFirst,Cost, 135.22887775549853, Score, -170.95061728395063, PathLength, 275.0,
hRandom,Cost, 20.899837377912977, Score, 195.1602564102564,sConstrainedRandomWalk,Cost, 121.0073895548274, Score, -163.34615384615387, PathLength, 253.0,sLowEdgeCost,Cost, 102.68100267459273, Score, -152.3717948717948, PathLength, 236.0,sDepthFirstSearch,Cost, 81.26305591380181, Score, -107.39743589743583, PathLength, 166.0,sDepthFirstSearchLowCost,Cost, 66.40454190860477, Score, -103.76923076923076, PathLength, 160.0,sBreadthFirstSearch,Cost, 163.65100377910622, Score, -314.01282051282044, PathLength, 488.0,sBreadthFirstSearchLowCost,Cost, 163.7965847391002, Score, -316.74358974358967, PathLength, 493.0,sBacktrackPath,Cost, 200.87015523610933, Score, -311.2692307692308, PathLength, 484.0,sLeastConnectedFirst,Cost, 80.46419510197579, Score, -109.6666666666667, PathLength, 170.0,sMostConnectedFirst,Cost, 131.5262064899675, Score, -177.86538461538458, PathLength, 276.0,
hRandomDirection,Cost, 10.319486993168523, Score, 184.50641025641033,sConstrainedRandomWalk,Cost, 113.03579903062668, Score, -152.71153846153845, PathLength, 237.0,sLowEdgeCost,Cost, 87.02600048117989, Score, -132.32051282051282, PathLength, 205.0,sDepthFirstSearch,Cost, 82.76264581408346, Score, -110.24999999999996, PathLength, 170.0,sDepthFirstSearchLowCost,Cost, 68.26697493540131, Score, -106.31410256410254, PathLength, 164.0,sBreadthFirstSearch,Cost, 150.31680320880454, Score, -287.9423076923077, PathLength, 448.0,sBreadthFirstSearchLowCost,Cost, 157.15408920963392, Score, -302.93589743589763, PathLength, 471.0,sBacktrackPath,Cost, 190.07023269955005, Score, -298.9935897435897, PathLength, 465.0,sLeastConnectedFirst,Cost, 75.40279328279996, Score, -101.87179487179486, PathLength, 157.0,sMostConnectedFirst,Cost, 121.91979335260054, Score, -167.21794871794867, PathLength, 259.0,
hRandomSet,Cost, 23.82239080457574, Score, 235.011396011396,sConstrainedRandomWalk,Cost, 169.80616111179535, Score, -230.48717948717945, PathLength, 358.0,sLowEdgeCost,Cost, 135.16223347474062, Score, -193.923076923077, PathLength, 301.0,sDepthFirstSearch,Cost, 91.80879081417017, Score, -121.78205128205127, PathLength, 188.0,sDepthFirstSearchLowCost,Cost, 78.59699603362073, Score, -119.73717948717947, PathLength, 185.0,sBreadthFirstSearch,Cost, 174.89189479607816, Score, -333.85256410256426, PathLength, 519.0,sBreadthFirstSearchLowCost,Cost, 184.9889699833774, Score, -354.8653846153846, PathLength, 552.0,sBacktrackPath,Cost, 276.4631333283704, Score, -414.3846153846155, PathLength, 645.0,sLeastConnectedFirst,Cost, 85.1550004196081, Score, -116.16025641025637, PathLength, 180.0,sMostConnectedFirst,Cost, 169.68511176674244, Score, -229.91025641025644, PathLength, 357.0,
hRandomFixedDistance,Cost, 67.811867634181, Score, 216.4893162393161,sConstrainedRandomWalk,Cost, 135.1280077740426, Score, -184.0448717948718, PathLength, 286.0,sLowEdgeCost,Cost, 115.19453124088199, Score, -168.8910256410257, PathLength, 262.0,sDepthFirstSearch,Cost, 87.3713202904186, Score, -116.35897435897435, PathLength, 180.0,sDepthFirstSearchLowCost,Cost, 74.33523000313775, Score, -114.57692307692307, PathLength, 177.0,sBreadthFirstSearch,Cost, 169.26207335204745, Score, -323.52564102564105, PathLength, 503.0,sBreadthFirstSearchLowCost,Cost, 170.31459528019093, Score, -327.94230769230774, PathLength, 510.0,sBacktrackPath,Cost, 246.35973751251942, Score, -371.69871794871796, PathLength, 578.0,sLeastConnectedFirst,Cost, 88.64917368187751, Score, -119.88461538461539, PathLength, 186.0,sMostConnectedFirst,Cost, 163.83098538656947, Score, -221.48076923076928, PathLength, 344.0,
hLowEdgeCostRandomFixedDistance,Cost, 18.89218164804746, Score, 215.0135327635328,sConstrainedRandomWalk,Cost, 137.1005653141575, Score, -185.9166666666667, PathLength, 289.0,sLowEdgeCost,Cost, 72.0514459456268, Score, -113.62179487179496, PathLength, 176.0,sDepthFirstSearch,Cost, 85.48977501198398, Score, -114.32051282051276, PathLength, 177.0,sDepthFirstSearchLowCost,Cost, 62.684427802686145, Score, -98.46153846153845, PathLength, 152.0,sBreadthFirstSearch,Cost, 149.85113547504244, Score, -288.41025641025647, PathLength, 448.0,sBreadthFirstSearchLowCost,Cost, 156.45734614706294, Score, -301.6538461538462, PathLength, 469.0,sBacktrackPath,Cost, 378.0824488246292, Score, -549.9166666666665, PathLength, 856.0,sLeastConnectedFirst,Cost, 85.71456765723138, Score, -117.32692307692308, PathLength, 182.0,sMostConnectedFirst,Cost, 121.78930769045533, Score, -165.4935897435897, PathLength, 257.0,
hMinimumConnectivity,Cost, 62.84787701754854, Score, 305.78774928774925,sConstrainedRandomWalk,Cost, 215.7728009133707, Score, -294.6153846153846, PathLength, 458.0,sLowEdgeCost,Cost, 166.51995750451303, Score, -234.05769230769226, PathLength, 364.0,sDepthFirstSearch,Cost, 94.01341359573871, Score, -124.35897435897428, PathLength, 193.0,sDepthFirstSearchLowCost,Cost, 81.42305760058673, Score, -123.58974358974343, PathLength, 191.0,sBreadthFirstSearch,Cost, 220.53662118844932, Score, -420.0833333333332, PathLength, 654.0,sBreadthFirstSearchLowCost,Cost, 232.83610868233606, Score, -446.4615384615385, PathLength, 695.0,sBacktrackPath,Cost, 436.2410005547476, Score, -635.3012820512822, PathLength, 990.0,sLeastConnectedFirst,Cost, 99.31969316479763, Score, -135.26923076923077, PathLength, 210.0,sMostConnectedFirst,Cost, 250.83279601352908, Score, -338.3525641025641, PathLength, 526.0,
hMaxDistance,Cost, 1086.0643036185754, Score, 193.4152421652422,sConstrainedRandomWalk,Cost, 119.26187189461933, Score, -161.09615384615384, PathLength, 250.0,sLowEdgeCost,Cost, 108.26841761840699, Score, -160.22435897435898, PathLength, 248.0,sDepthFirstSearch,Cost, 86.98848509823094, Score, -115.47435897435896, PathLength, 179.0,sDepthFirstSearchLowCost,Cost, 72.21383334007938, Score, -111.71794871794877, PathLength, 173.0,sBreadthFirstSearch,Cost, 142.70275597511153, Score, -273.8974358974359, PathLength, 426.0,sBreadthFirstSearchLowCost,Cost, 158.42786550256494, Score, -307.42307692307696, PathLength, 478.0,sBacktrackPath,Cost, 212.68256663201007, Score, -328.3717948717949, PathLength, 511.0,sLeastConnectedFirst,Cost, 83.27409407546547, Score, -112.97435897435898, PathLength, 175.0,sMostConnectedFirst,Cost, 124.59628977468498, Score, -169.55769230769235, PathLength, 263.0,
hRandom,Cost, 23.094119767532092, Score, 198.55111111111114,sConstrainedRandomWalk,Cost, 145.2256015482445, Score, -194.02666666666667, PathLength, 290.0,sLowEdgeCost,Cost, 141.42140817084018, Score, -199.4066666666666, PathLength, 298.0,sDepthFirstSearch,Cost, 82.08594645331061, Score, -111.94, PathLength, 166.0,sDepthFirstSearchLowCost,Cost, 67.66321379146501, Score, -108.07333333333332, PathLength, 161.0,sBreadthFirstSearch,Cost, 177.45706472999015, Score, -282.73333333333346, PathLength, 423.0,sBreadthFirstSearchLowCost,Cost, 183.58755367714423, Score, -293.2399999999999, PathLength, 438.0,sBacktrackPath,Cost, 161.84941415905092, Score, -246.24666666666667, PathLength, 368.0,sLeastConnectedFirst,Cost, 90.38234196742975, Score, -125.84666666666664, PathLength, 187.0,sMostConnectedFirst,Cost, 170.14492020303854, Score, -225.4466666666667, PathLength, 337.0,
hRandomDirection,Cost, 12.122420031079626, Score, 189.35777777777784,sConstrainedRandomWalk,Cost, 126.81433354175464, Score, -171.7733333333333, PathLength, 256.0,sLowEdgeCost,Cost, 129.3033633260798, Score, -185.88000000000002, PathLength, 277.0,sDepthFirstSearch,Cost, 79.93360197623377, Score, -109.43333333333327, PathLength, 163.0,sDepthFirstSearchLowCost,Cost, 66.70963711061087, Score, -107.04666666666668, PathLength, 159.0,sBreadthFirstSearch,Cost, 172.63496932768896, Score, -276.2866666666665, PathLength, 413.0,sBreadthFirstSearchLowCost,Cost, 169.24014376828293, Score, -269.12666666666667, PathLength, 402.0,sBacktrackPath,Cost, 173.32091993978003, Score, -259.88, PathLength, 388.0,sLeastConnectedFirst,Cost, 82.4832480165754, Score, -116.36000000000001, PathLength, 173.0,sMostConnectedFirst,Cost, 156.1423550669337, Score, -208.43333333333337, PathLength, 311.0,
hRandomSet,Cost, 30.480845202682065, Score, 237.851111111111,sConstrainedRandomWalk,Cost, 175.87230850614932, Score, -234.46, PathLength, 350.0,sLowEdgeCost,Cost, 171.0958903726887, Score, -238.55333333333337, PathLength, 356.0,sDepthFirstSearch,Cost, 91.54301487895529, Score, -125.63333333333335, PathLength, 187.0,sDepthFirstSearchLowCost,Cost, 79.02823355844514, Score, -123.0466666666667, PathLength, 183.0,sBreadthFirstSearch,Cost, 205.07253385428052, Score, -325.81333333333333, PathLength, 487.0,sBreadthFirstSearchLowCost,Cost, 217.5940941422271, Score, -346.7199999999999, PathLength, 519.0,sBacktrackPath,Cost, 242.38325314967426, Score, -350.54, PathLength, 524.0,sLeastConnectedFirst,Cost, 94.88723271718392, Score, -133.60666666666665, PathLength, 199.0,sMostConnectedFirst,Cost, 200.3432241409569, Score, -262.2866666666667, PathLength, 392.0,
hRandomFixedDistance,Cost, 26.136847311292833, Score, 197.83481481481488,sConstrainedRandomWalk,Cost, 124.08804183377893, Score, -168.22666666666672, PathLength, 251.0,sLowEdgeCost,Cost, 126.15303674630883, Score, -181.46000000000004, PathLength, 271.0,sDepthFirstSearch,Cost, 81.28904712954325, Score, -111.14, PathLength, 165.0,sDepthFirstSearchLowCost,Cost, 67.34939586967963, Score, -107.52666666666663, PathLength, 160.0,sBreadthFirstSearch,Cost, 177.59454134979228, Score, -282.93333333333334, PathLength, 423.0,sBreadthFirstSearchLowCost,Cost, 192.42007213115895, Score, -306.7866666666668, PathLength, 459.0,sBacktrackPath,Cost, 193.83230941736954, Score, -288.41333333333336, PathLength, 431.0,sLeastConnectedFirst,Cost, 93.43212209295149, Score, -130.48666666666676, PathLength, 194.0,sMostConnectedFirst,Cost, 150.73065442504648, Score, -203.54, PathLength, 304.0,
hLowEdgeCostRandomFixedDistance,Cost, 39.448869453445724, Score, 204.15111111111105,sConstrainedRandomWalk,Cost, 147.99544522015412, Score, -199.19999999999996, PathLength, 297.0,sLowEdgeCost,Cost, 108.93899356003587, Score, -159.3733333333334, PathLength, 238.0,sDepthFirstSearch,Cost, 85.66939952117842, Score, -117.63333333333338, PathLength, 175.0,sDepthFirstSearchLowCost,Cost, 65.60322526813104, Score, -105.65999999999997, PathLength, 157.0,sBreadthFirstSearch,Cost, 206.6510251319225, Score, -329.2933333333334, PathLength, 492.0,sBreadthFirstSearchLowCost,Cost, 217.34097234283163, Score, -345.2933333333333, PathLength, 516.0,sBacktrackPath,Cost, 143.2502534865889, Score, -222.11999999999992, PathLength, 332.0,sLeastConnectedFirst,Cost, 95.90101010882692, Score, -134.6, PathLength, 200.0,sMostConnectedFirst,Cost, 168.47871908632322, Score, -224.18666666666675, PathLength, 335.0,
hMinimumConnectivity,Cost, 65.7525281978997, Score, 289.5911111111111,sConstrainedRandomWalk,Cost, 208.02062187644765, Score, -277.04666666666674, PathLength, 414.0,sLowEdgeCost,Cost, 216.21995329190537, Score, -294.48666666666657, PathLength, 440.0,sDepthFirstSearch,Cost, 93.0205638823775, Score, -127.69333333333337, PathLength, 190.0,sDepthFirstSearchLowCost,Cost, 82.56913304161326, Score, -127.34666666666666, PathLength, 190.0,sBreadthFirstSearch,Cost, 251.84320170517753, Score, -400.5933333333333, PathLength, 599.0,sBreadthFirstSearchLowCost,Cost, 255.74462300556374, Score, -406.0933333333334, PathLength, 608.0,sBacktrackPath,Cost, 378.04039806844673, Score, -525.8800000000001, PathLength, 787.0,sLeastConnectedFirst,Cost, 91.71289466658999, Score, -129.7466666666666, PathLength, 193.0,sMostConnectedFirst,Cost, 242.93846684703487, Score, -317.43333333333334, PathLength, 475.0,
hMaxDistance,Cost, 1206.424530884982, Score, 205.43703703703693,sConstrainedRandomWalk,Cost, 142.17800504000735, Score, -192.80666666666656, PathLength, 288.0,sLowEdgeCost,Cost, 128.30362588186375, Score, -184.37333333333328, PathLength, 275.0,sDepthFirstSearch,Cost, 86.79249241610498, Score, -118.85999999999999, PathLength, 177.0,sDepthFirstSearchLowCost,Cost, 73.12333202907128, Score, -115.48000000000003, PathLength, 172.0,sBreadthFirstSearch,Cost, 189.33727173747252, Score, -302.32666666666677, PathLength, 452.0,sBreadthFirstSearchLowCost,Cost, 186.67494391731643, Score, -297.71333333333337, PathLength, 445.0,sBacktrackPath,Cost, 187.04749912701817, Score, -279.04666666666674, PathLength, 417.0,sLeastConnectedFirst,Cost, 101.56819317808439, Score, -141.2, PathLength, 210.0,sMostConnectedFirst,Cost, 164.1090650479812, Score, -217.12666666666667, PathLength, 324.0,
hRandom,Cost, 22.138954211738515, Score, 190.8294898672257,sConstrainedRandomWalk,Cost, 120.95519361152195, Score, -163.93710691823898, PathLength, 259.0,sLowEdgeCost,Cost, 110.67914085233086, Score, -158.47798742138366, PathLength, 250.0,sDepthFirstSearch,Cost, 78.96565052890976, Score, -108.97484276729557, PathLength, 172.0,sDepthFirstSearchLowCost,Cost, 66.93416477814546, Score, -106.59119496855345, PathLength, 168.0,sBreadthFirstSearch,Cost, 132.66474328186627, Score, -298.11949685534603, PathLength, 473.0,sBreadthFirstSearchLowCost,Cost, 139.32401619813803, Score, -312.7610062893082, PathLength, 496.0,sBacktrackPath,Cost, 163.05384726467906, Score, -274.2955974842767, PathLength, 435.0,sLeastConnectedFirst,Cost, 77.04665650235722, Score, -105.06918238993707, PathLength, 166.0,sMostConnectedFirst,Cost, 139.0899437973636, Score, -189.2389937106918, PathLength, 299.0,
hRandomDirection,Cost, 11.607373977918876, Score, 184.56883298392734,sConstrainedRandomWalk,Cost, 122.1414990947519, Score, -165.72955974842768, PathLength, 262.0,sLowEdgeCost,Cost, 108.97191134168798, Score, -156.74842767295598, PathLength, 248.0,sDepthFirstSearch,Cost, 76.12847739735255, Score, -105.6729559748428, PathLength, 167.0,sDepthFirstSearchLowCost,Cost, 65.98422168175844, Score, -105.2830188679245, PathLength, 166.0,sBreadthFirstSearch,Cost, 130.04184525681197, Score, -291.691823899371, PathLength, 462.0,sBreadthFirstSearchLowCost,Cost, 136.06080927085185, Score, -306.5471698113206, PathLength, 486.0,sBacktrackPath,Cost, 150.90807872723448, Score, -257.55974842767296, PathLength, 408.0,sLeastConnectedFirst,Cost, 69.94474666752075, Score, -96.01886792452828, PathLength, 151.0,sMostConnectedFirst,Cost, 129.82062476689242, Score, -175.86792452830196, PathLength, 278.0,
hRandomSet,Cost, 24.52292079381568, Score, 221.34381551362688,sConstrainedRandomWalk,Cost, 147.55740643007923, Score, -199.03144654088047, PathLength, 315.0,sLowEdgeCost,Cost, 140.1605370230249, Score, -197.10062893081755, PathLength, 312.0,sDepthFirstSearch,Cost, 84.26306900687325, Score, -117.6477987421383, PathLength, 186.0,sDepthFirstSearchLowCost,Cost, 74.18993582161447, Score, -116.33962264150944, PathLength, 183.0,sBreadthFirstSearch,Cost, 155.78157300966654, Score, -349.63522012578613, PathLength, 554.0,sBreadthFirstSearchLowCost,Cost, 161.76072816812183, Score, -362.1132075471698, PathLength, 574.0,sBacktrackPath,Cost, 191.9181305880428, Score, -313.4088050314465, PathLength, 497.0,sLeastConnectedFirst,Cost, 79.40727400857575, Score, -109.0880503144654, PathLength, 172.0,sMostConnectedFirst,Cost, 167.93299586094284, Score, -227.72955974842768, PathLength, 361.0,
hRandomFixedDistance,Cost, 73.6773086941514, Score, 198.0698812019566,sConstrainedRandomWalk,Cost, 119.57486127325534, Score, -160.25786163522002, PathLength, 253.0,sLowEdgeCost,Cost, 119.1522963570924, Score, -168.28301886792454, PathLength, 266.0,sDepthFirstSearch,Cost, 83.50373249180063, Score, -115.98742138364776, PathLength, 183.0,sDepthFirstSearchLowCost,Cost, 70.64416945293415, Score, -111.37106918238992, PathLength, 176.0,sBreadthFirstSearch,Cost, 138.8693742518252, Score, -311.4654088050315, PathLength, 494.0,sBreadthFirstSearchLowCost,Cost, 149.26219083594518, Score, -335.1761006289307, PathLength, 531.0,sBacktrackPath,Cost, 159.83658688507933, Score, -270.37106918239, PathLength, 428.0,sLeastConnectedFirst,Cost, 80.44094823806235, Score, -109.41509433962264, PathLength, 172.0,sMostConnectedFirst,Cost, 147.60542374325084, Score, -200.30188679245282, PathLength, 317.0,
hLowEdgeCostRandomFixedDistance,Cost, 33.06810199975436, Score, 193.88399720475195,sConstrainedRandomWalk,Cost, 124.3036311294894, Score, -167.77358490566039, PathLength, 265.0,sLowEdgeCost,Cost, 86.25204736488624, Score, -128.0691823899371, PathLength, 202.0,sDepthFirstSearch,Cost, 82.6216555558971, Score, -115.59119496855345, PathLength, 182.0,sDepthFirstSearchLowCost,Cost, 63.89549568952616, Score, -102.61006289308177, PathLength, 162.0,sBreadthFirstSearch,Cost, 146.40996392620562, Score, -327.8867924528302, PathLength, 520.0,sBreadthFirstSearchLowCost,Cost, 147.5652143262567, Score, -333.62893081761, PathLength, 529.0,sBacktrackPath,Cost, 166.23815226021077, Score, -276.0628930817609, PathLength, 437.0,sLeastConnectedFirst,Cost, 81.3206233654907, Score, -110.91823899371069, PathLength, 175.0,sMostConnectedFirst,Cost, 134.1203318272272, Score, -182.41509433962264, PathLength, 289.0,
hMinimumConnectivity,Cost, 86.89608331697136, Score, 278.2969951083159,sConstrainedRandomWalk,Cost, 221.6000253192057, Score, -295.7735849056603, PathLength, 469.0,sLowEdgeCost,Cost, 203.25975676817882, Score, -277.2893081761005, PathLength, 439.0,sDepthFirstSearch,Cost, 87.37528560279652, Score, -123.32075471698114, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 78.58628884277084, Score, -122.73584905660373, PathLength, 194.0,sBreadthFirstSearch,Cost, 178.66947539560093, Score, -397.7924528301887, PathLength, 631.0,sBreadthFirstSearchLowCost,Cost, 190.06311574609586, Score, -421.93710691823924, PathLength, 669.0,sBacktrackPath,Cost, 273.1439438145862, Score, -426.59119496855345, PathLength, 677.0,sLeastConnectedFirst,Cost, 79.34973249862126, Score, -107.75471698113209, PathLength, 170.0,sMostConnectedFirst,Cost, 247.82863492596903, Score, -331.4779874213837, PathLength, 526.0,
