[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 17.72164801802441, Score, 247.1539999999999,sRandomWalk,Cost, 502.1934634633797, Score, -670.6200000000001, PathLength, 1004.0,sConstrainedRandomWalk,Cost, 143.64857983951643, Score, -196.55333333333328, PathLength, 293.0,sLowEdgeCost,Cost, 117.27695247127895, Score, -173.6066666666667, PathLength, 259.0,sDepthFirstSearch,Cost, 83.7085675089582, Score, -117.3333333333333, PathLength, 175.0,sDepthFirstSearchLowCost,Cost, 74.28240603824639, Score, -115.10666666666668, PathLength, 171.0,sBreadthFirstSearch,Cost, 161.6937925540906, Score, -296.61333333333334, PathLength, 443.0,sBreadthFirstSearchLowCost,Cost, 161.41629633616864, Score, -305.46666666666675, PathLength, 457.0,sBacktrackPath,Cost, 196.27177594080112, Score, -310.3600000000002, PathLength, 464.0,sLeastConnectedFirst,Cost, 59.62507596879653, Score, -86.18000000000002, PathLength, 128.0,sMostConnectedFirst,Cost, 146.12598167092287, Score, -199.69999999999996, PathLength, 298.0,
hMaxDistance,Cost, 204.8610422663491, Score, 159.03,sRandomWalk,Cost, 273.1762219073812, Score, -364.94, PathLength, 546.0,sConstrainedRandomWalk,Cost, 89.59156140037032, Score, -122.60666666666661, PathLength, 182.0,sLowEdgeCost,Cost, 73.60262989243027, Score, -114.86666666666667, PathLength, 171.0,sDepthFirstSearch,Cost, 65.45996670753512, Score, -90.34666666666666, PathLength, 134.0,sDepthFirstSearchLowCost,Cost, 54.188896164784516, Score, -88.53999999999998, PathLength, 131.0,sBreadthFirstSearch,Cost, 109.24828934323978, Score, -199.40666666666672, PathLength, 298.0,sBreadthFirstSearchLowCost,Cost, 104.78112727368442, Score, -198.09333333333325, PathLength, 296.0,sBacktrackPath,Cost, 102.13441779712625, Score, -180.44000000000003, PathLength, 269.0,sLeastConnectedFirst,Cost, 65.84888225461351, Score, -93.28666666666672, PathLength, 138.0,sMostConnectedFirst,Cost, 100.33804121771156, Score, -137.77333333333337, PathLength, 205.0,
hRandom,Cost, 5.157521110651373, Score, 128.34444444444452,sRandomWalk,Cost, 220.66905145807632, Score, -277.124183006536, PathLength, 423.0,sConstrainedRandomWalk,Cost, 75.57066085079283, Score, -98.0718954248366, PathLength, 149.0,sLowEdgeCost,Cost, 60.19557422896726, Score, -89.58823529411765, PathLength, 136.0,sDepthFirstSearch,Cost, 61.556990982193554, Score, -79.75816993464053, PathLength, 121.0,sDepthFirstSearchLowCost,Cost, 53.406319365982064, Score, -78.17647058823528, PathLength, 118.0,sBreadthFirstSearch,Cost, 92.34594476770364, Score, -154.01307189542484, PathLength, 234.0,sBreadthFirstSearchLowCost,Cost, 91.82264116198168, Score, -160.0718954248366, PathLength, 243.0,sBacktrackPath,Cost, 95.18526282497739, Score, -154.15686274509807, PathLength, 234.0,sLeastConnectedFirst,Cost, 66.76561949388265, Score, -87.81699346405229, PathLength, 133.0,sMostConnectedFirst,Cost, 83.27257878526986, Score, -104.66666666666664, PathLength, 159.0,
hRandomDirection,Cost, 2.2636970429275634, Score, 119.93986928104574,sRandomWalk,Cost, 194.92567261181782, Score, -247.11111111111123, PathLength, 377.0,sConstrainedRandomWalk,Cost, 75.51984605495794, Score, -97.73856209150327, PathLength, 148.0,sLowEdgeCost,Cost, 58.25889133092096, Score, -87.4705882352941, PathLength, 132.0,sDepthFirstSearch,Cost, 60.00837292820518, Score, -77.52287581699348, PathLength, 117.0,sDepthFirstSearchLowCost,Cost, 50.66167687603917, Score, -74.18300653594771, PathLength, 112.0,sBreadthFirstSearch,Cost, 85.65493005665142, Score, -142.49673202614375, PathLength, 217.0,sBreadthFirstSearchLowCost,Cost, 85.1281962699697, Score, -149.17647058823533, PathLength, 227.0,sBacktrackPath,Cost, 88.4630907287568, Score, -145.94771241830063, PathLength, 222.0,sLeastConnectedFirst,Cost, 63.53511860789934, Score, -83.5359477124183, PathLength, 126.0,sMostConnectedFirst,Cost, 74.4954667895097, Score, -94.21568627450982, PathLength, 143.0,
hRandomSet,Cost, 9.052787797919425, Score, 178.77908496732024,sRandomWalk,Cost, 338.33435916553304, Score, -425.7516339869281, PathLength, 650.0,sConstrainedRandomWalk,Cost, 113.73279194276225, Score, -146.99999999999997, PathLength, 223.0,sLowEdgeCost,Cost, 80.82559920953426, Score, -115.66666666666666, PathLength, 175.0,sDepthFirstSearch,Cost, 81.81063502879194, Score, -105.00653594771244, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 72.12797445986503, Score, -102.22875816993462, PathLength, 155.0,sBreadthFirstSearch,Cost, 122.35844535877581, Score, -205.7385620915033, PathLength, 313.0,sBreadthFirstSearchLowCost,Cost, 125.34173805090411, Score, -215.00000000000003, PathLength, 327.0,sBacktrackPath,Cost, 148.08557044680776, Score, -224.79084967320267, PathLength, 342.0,sLeastConnectedFirst,Cost, 78.4414834144076, Score, -103.11111111111114, PathLength, 156.0,sMostConnectedFirst,Cost, 113.34592881059596, Score, -143.49673202614383, PathLength, 218.0,
hRandomFixedDistance,Cost, 2.394195359918509, Score, 131.63660130718955,sRandomWalk,Cost, 224.01850750703522, Score, -281.6601307189543, PathLength, 429.0,sConstrainedRandomWalk,Cost, 71.66537321314794, Score, -92.67320261437908, PathLength, 140.0,sLowEdgeCost,Cost, 66.98144689235959, Score, -97.47058823529409, PathLength, 148.0,sDepthFirstSearch,Cost, 66.20587638006572, Score, -84.83660130718955, PathLength, 128.0,sDepthFirstSearchLowCost,Cost, 54.74479670830257, Score, -79.61437908496733, PathLength, 120.0,sBreadthFirstSearch,Cost, 91.40933592148964, Score, -154.69934640522865, PathLength, 235.0,sBreadthFirstSearchLowCost,Cost, 83.87547135362762, Score, -145.18954248366023, PathLength, 221.0,sBacktrackPath,Cost, 136.09761543724142, Score, -204.36601307189548, PathLength, 311.0,sLeastConnectedFirst,Cost, 62.57351940730063, Score, -82.30718954248364, PathLength, 124.0,sMostConnectedFirst,Cost, 74.49993716879149, Score, -93.54901960784316, PathLength, 142.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.557839130499399, Score, 110.24509803921573,sRandomWalk,Cost, 217.34095119376747, Score, -273.2287581699347, PathLength, 417.0,sConstrainedRandomWalk,Cost, 73.39906957475044, Score, -94.6797385620915, PathLength, 143.0,sLowEdgeCost,Cost, 24.252136327910854, Score, -38.78431372549019, PathLength, 58.0,sDepthFirstSearch,Cost, 56.31276135077872, Score, -73.30065359477123, PathLength, 111.0,sDepthFirstSearchLowCost,Cost, 23.44144050676232, Score, -36.843137254901954, PathLength, 55.0,sBreadthFirstSearch,Cost, 87.7014008625714, Score, -149.10457516339866, PathLength, 227.0,sBreadthFirstSearchLowCost,Cost, 86.09279248276249, Score, -147.5816993464052, PathLength, 224.0,sBacktrackPath,Cost, 59.29438703543843, Score, -100.03267973856211, PathLength, 152.0,sLeastConnectedFirst,Cost, 71.69742781950828, Score, -93.63398692810453, PathLength, 142.0,sMostConnectedFirst,Cost, 75.74396478944836, Score, -95.26143790849672, PathLength, 144.0,
hMinimumConnectivity,Cost, 17.993610182201174, Score, 242.8607843137254,sRandomWalk,Cost, 557.5696855477362, Score, -702.143790849673, PathLength, 1073.0,sConstrainedRandomWalk,Cost, 132.79840199580119, Score, -170.62745098039215, PathLength, 260.0,sLowEdgeCost,Cost, 111.04379232028383, Score, -152.4313725490197, PathLength, 232.0,sDepthFirstSearch,Cost, 90.42018054414666, Score, -115.22222222222229, PathLength, 175.0,sDepthFirstSearchLowCost,Cost, 81.4326986007689, Score, -113.3333333333334, PathLength, 172.0,sBreadthFirstSearch,Cost, 156.55953445569418, Score, -260.08496732026146, PathLength, 396.0,sBreadthFirstSearchLowCost,Cost, 159.16327551903248, Score, -273.4509803921569, PathLength, 417.0,sBacktrackPath,Cost, 253.24819354367048, Score, -361.0392156862745, PathLength, 551.0,sLeastConnectedFirst,Cost, 76.51694947763308, Score, -100.97385620915037, PathLength, 153.0,sMostConnectedFirst,Cost, 141.72468135211597, Score, -179.3006535947712, PathLength, 273.0,
hMaxDistance,Cost, 2.2257420437685997, Score, 129.02745098039216,sRandomWalk,Cost, 202.39370097320068, Score, -255.20261437908502, PathLength, 389.0,sConstrainedRandomWalk,Cost, 70.57080330604064, Score, -92.0326797385621, PathLength, 139.0,sLowEdgeCost,Cost, 64.95355590787202, Score, -95.65359477124184, PathLength, 145.0,sDepthFirstSearch,Cost, 57.00709085169915, Score, -73.69934640522877, PathLength, 111.0,sDepthFirstSearchLowCost,Cost, 50.5417374532387, Score, -74.8169934640523, PathLength, 113.0,sBreadthFirstSearch,Cost, 105.17000093272149, Score, -175.66666666666663, PathLength, 267.0,sBreadthFirstSearchLowCost,Cost, 92.58753558611208, Score, -160.47712418300654, PathLength, 244.0,sBacktrackPath,Cost, 100.81993226093255, Score, -161.88235294117646, PathLength, 246.0,sLeastConnectedFirst,Cost, 67.11614430583623, Score, -88.62745098039215, PathLength, 134.0,sMostConnectedFirst,Cost, 88.857322176875, Score, -112.21568627450975, PathLength, 170.0,
hRandom,Cost, 4.6569163594349225, Score, 135.73267973856207,sRandomWalk,Cost, 217.98386849829058, Score, -284.3921568627451, PathLength, 434.0,sConstrainedRandomWalk,Cost, 75.24464204604335, Score, -96.14379084967321, PathLength, 146.0,sLowEdgeCost,Cost, 68.99788381617842, Score, -97.84313725490196, PathLength, 148.0,sDepthFirstSearch,Cost, 63.311843909853266, Score, -81.80392156862747, PathLength, 124.0,sDepthFirstSearchLowCost,Cost, 56.60179788125716, Score, -79.90196078431372, PathLength, 121.0,sBreadthFirstSearch,Cost, 89.61435792936243, Score, -180.89542483660134, PathLength, 275.0,sBreadthFirstSearchLowCost,Cost, 80.24582165680302, Score, -167.58169934640523, PathLength, 255.0,sBacktrackPath,Cost, 107.67722571673738, Score, -191.66666666666669, PathLength, 292.0,sLeastConnectedFirst,Cost, 58.65858543538553, Score, -75.22222222222221, PathLength, 114.0,sMostConnectedFirst,Cost, 80.08774423471196, Score, -101.87581699346403, PathLength, 154.0,
hRandomDirection,Cost, 2.182056711200472, Score, 131.63790849673202,sRandomWalk,Cost, 227.58999205876742, Score, -297.62091503267953, PathLength, 454.0,sConstrainedRandomWalk,Cost, 64.87271044811145, Score, -83.1045751633987, PathLength, 126.0,sLowEdgeCost,Cost, 69.59877574253608, Score, -98.50326797385618, PathLength, 149.0,sDepthFirstSearch,Cost, 62.538900510973356, Score, -81.07843137254902, PathLength, 123.0,sDepthFirstSearchLowCost,Cost, 55.47119512808682, Score, -78.86928104575163, PathLength, 119.0,sBreadthFirstSearch,Cost, 82.09479788318363, Score, -170.359477124183, PathLength, 259.0,sBreadthFirstSearchLowCost,Cost, 82.01345839868637, Score, -170.01960784313724, PathLength, 259.0,sBacktrackPath,Cost, 91.6558854872696, Score, -169.33333333333337, PathLength, 258.0,sLeastConnectedFirst,Cost, 58.656033240378946, Score, -75.07843137254903, PathLength, 113.0,sMostConnectedFirst,Cost, 71.92339852157042, Score, -92.41176470588238, PathLength, 140.0,
hRandomSet,Cost, 6.560138259938259, Score, 177.75686274509803,sRandomWalk,Cost, 329.81910849795827, Score, -432.48366013071893, PathLength, 660.0,sConstrainedRandomWalk,Cost, 92.81496562603182, Score, -119.14379084967317, PathLength, 181.0,sLowEdgeCost,Cost, 80.28785164428993, Score, -112.77124183006539, PathLength, 171.0,sDepthFirstSearch,Cost, 79.83314701599548, Score, -102.42483660130725, PathLength, 155.0,sDepthFirstSearchLowCost,Cost, 69.85258052902444, Score, -97.37254901960789, PathLength, 147.0,sBreadthFirstSearch,Cost, 116.28611075688555, Score, -236.5816993464053, PathLength, 360.0,sBreadthFirstSearchLowCost,Cost, 108.71660926154922, Score, -221.4901960784314, PathLength, 337.0,sBacktrackPath,Cost, 133.9305179187553, Score, -230.39869281045748, PathLength, 351.0,sLeastConnectedFirst,Cost, 68.51043126221862, Score, -87.70588235294116, PathLength, 133.0,sMostConnectedFirst,Cost, 108.0491147594879, Score, -137.1960784313725, PathLength, 208.0,
hRandomFixedDistance,Cost, 17.452569226836673, Score, 148.80915032679746,sRandomWalk,Cost, 236.74851014758914, Score, -309.032679738562, PathLength, 471.0,sConstrainedRandomWalk,Cost, 77.74910399790946, Score, -99.45098039215686, PathLength, 151.0,sLowEdgeCost,Cost, 69.69762839435775, Score, -99.72549019607844, PathLength, 151.0,sDepthFirstSearch,Cost, 64.41083079118924, Score, -82.86274509803923, PathLength, 125.0,sDepthFirstSearchLowCost,Cost, 61.0854265908345, Score, -85.47712418300654, PathLength, 129.0,sBreadthFirstSearch,Cost, 90.70827994912185, Score, -184.73856209150318, PathLength, 281.0,sBreadthFirstSearchLowCost,Cost, 97.11513534714835, Score, -201.07843137254895, PathLength, 306.0,sBacktrackPath,Cost, 135.36342741704004, Score, -227.40522875816998, PathLength, 346.0,sLeastConnectedFirst,Cost, 70.22033292000906, Score, -89.43137254901958, PathLength, 135.0,sMostConnectedFirst,Cost, 86.24549246272274, Score, -108.88888888888883, PathLength, 165.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.240027771963444, Score, 135.35490196078428,sRandomWalk,Cost, 254.498644237702, Score, -332.4705882352942, PathLength, 507.0,sConstrainedRandomWalk,Cost, 73.96717069921274, Score, -94.69281045751639, PathLength, 143.0,sLowEdgeCost,Cost, 32.7488946831256, Score, -52.19607843137254, PathLength, 78.0,sDepthFirstSearch,Cost, 53.23962256106539, Score, -69.6209150326797, PathLength, 105.0,sDepthFirstSearchLowCost,Cost, 23.293579806036135, Score, -37.88235294117646, PathLength, 56.0,sBreadthFirstSearch,Cost, 99.88608938640026, Score, -203.52287581699338, PathLength, 310.0,sBreadthFirstSearchLowCost,Cost, 101.37308289560289, Score, -206.7581699346405, PathLength, 315.0,sBacktrackPath,Cost, 88.26858939431389, Score, -160.71241830065358, PathLength, 244.0,sLeastConnectedFirst,Cost, 79.66873685394545, Score, -101.52287581699342, PathLength, 154.0,sMostConnectedFirst,Cost, 73.69991837753905, Score, -94.16993464052288, PathLength, 143.0,
hMinimumConnectivity,Cost, 20.96717554513477, Score, 236.96601307189542,sRandomWalk,Cost, 453.5473581488171, Score, -593.6339869281046, PathLength, 907.0,sConstrainedRandomWalk,Cost, 142.35294827432514, Score, -182.95424836601308, PathLength, 278.0,sLowEdgeCost,Cost, 121.62259312769335, Score, -162.3398692810457, PathLength, 247.0,sDepthFirstSearch,Cost, 89.179646685103, Score, -114.5359477124184, PathLength, 174.0,sDepthFirstSearchLowCost,Cost, 82.98862237941624, Score, -114.65359477124188, PathLength, 174.0,sBreadthFirstSearch,Cost, 145.07454192411763, Score, -292.3856209150327, PathLength, 446.0,sBreadthFirstSearchLowCost,Cost, 139.7518328591712, Score, -283.0326797385621, PathLength, 432.0,sBacktrackPath,Cost, 207.28573158851503, Score, -333.516339869281, PathLength, 509.0,sLeastConnectedFirst,Cost, 67.38936732844226, Score, -86.13725490196074, PathLength, 130.0,sMostConnectedFirst,Cost, 162.18367702376867, Score, -206.47058823529417, PathLength, 314.0,
hMaxDistance,Cost, 182.71731882167865, Score, 155.08169934640523,sRandomWalk,Cost, 231.9535999102101, Score, -300.5555555555556, PathLength, 458.0,sConstrainedRandomWalk,Cost, 81.17449959791912, Score, -104.02614379084969, PathLength, 158.0,sLowEdgeCost,Cost, 75.49606737596855, Score, -106.23529411764709, PathLength, 161.0,sDepthFirstSearch,Cost, 68.83595007445025, Score, -88.61437908496738, PathLength, 134.0,sDepthFirstSearchLowCost,Cost, 61.36864574233616, Score, -86.16339869281046, PathLength, 130.0,sBreadthFirstSearch,Cost, 106.40244646541504, Score, -216.20261437908505, PathLength, 329.0,sBreadthFirstSearchLowCost,Cost, 102.03148312619327, Score, -207.58169934640523, PathLength, 316.0,sBacktrackPath,Cost, 126.26407134988382, Score, -218.20915032679736, PathLength, 332.0,sLeastConnectedFirst,Cost, 74.35349759166674, Score, -95.41830065359476, PathLength, 144.0,sMostConnectedFirst,Cost, 99.18414951163437, Score, -127.81045751633991, PathLength, 194.0,
hRandom,Cost, 4.574741737435047, Score, 161.97957746478872,sRandomWalk,Cost, 262.2379406107984, Score, -401.485915492958, PathLength, 569.0,sConstrainedRandomWalk,Cost, 75.93826663738773, Score, -114.73943661971829, PathLength, 161.0,sLowEdgeCost,Cost, 77.95119847529948, Score, -128.59859154929572, PathLength, 181.0,sDepthFirstSearch,Cost, 57.02102853641224, Score, -87.59154929577464, PathLength, 123.0,sDepthFirstSearchLowCost,Cost, 48.065400772931454, Score, -87.92253521126763, PathLength, 123.0,sBreadthFirstSearch,Cost, 87.15912767373497, Score, -195.4929577464789, PathLength, 276.0,sBreadthFirstSearchLowCost,Cost, 90.39093733509777, Score, -205.54225352112684, PathLength, 290.0,sBacktrackPath,Cost, 90.36700930955189, Score, -183.97887323943658, PathLength, 260.0,sLeastConnectedFirst,Cost, 59.37814620974866, Score, -89.52816901408451, PathLength, 126.0,sMostConnectedFirst,Cost, 82.36188770064908, Score, -124.91549295774652, PathLength, 176.0,
hRandomDirection,Cost, 2.138250013983874, Score, 141.6288732394366,sRandomWalk,Cost, 195.55235053027047, Score, -301.0281690140845, PathLength, 426.0,sConstrainedRandomWalk,Cost, 65.47122194344624, Score, -98.5774647887324, PathLength, 138.0,sLowEdgeCost,Cost, 61.775350914043344, Score, -104.3802816901408, PathLength, 147.0,sDepthFirstSearch,Cost, 54.25987361677452, Score, -83.24647887323945, PathLength, 117.0,sDepthFirstSearchLowCost,Cost, 43.22780901825087, Score, -79.55633802816902, PathLength, 111.0,sBreadthFirstSearch,Cost, 84.667796533697, Score, -189.86619718309856, PathLength, 268.0,sBreadthFirstSearchLowCost,Cost, 85.87489018766053, Score, -195.92253521126761, PathLength, 277.0,sBacktrackPath,Cost, 72.33753414838445, Score, -155.18309859154937, PathLength, 219.0,sLeastConnectedFirst,Cost, 57.113630990126566, Score, -85.83802816901411, PathLength, 120.0,sMostConnectedFirst,Cost, 79.79114296661213, Score, -122.69014084507046, PathLength, 173.0,
hRandomSet,Cost, 8.612055335152577, Score, 223.62605633802823,sRandomWalk,Cost, 356.7058471105852, Score, -544.112676056338, PathLength, 771.0,sConstrainedRandomWalk,Cost, 119.84376699560401, Score, -181.9577464788732, PathLength, 257.0,sLowEdgeCost,Cost, 122.20263016649135, Score, -194.92957746478874, PathLength, 275.0,sDepthFirstSearch,Cost, 75.73752113527561, Score, -115.30985915492958, PathLength, 162.0,sDepthFirstSearchLowCost,Cost, 62.17981870303912, Score, -108.98591549295776, PathLength, 153.0,sBreadthFirstSearch,Cost, 121.89605899713511, Score, -271.61267605633805, PathLength, 384.0,sBreadthFirstSearchLowCost,Cost, 122.58661780606228, Score, -276.0704225352112, PathLength, 391.0,sBacktrackPath,Cost, 114.74345323976844, Score, -226.00704225352104, PathLength, 319.0,sLeastConnectedFirst,Cost, 79.96530623688932, Score, -120.18309859154937, PathLength, 169.0,sMostConnectedFirst,Cost, 130.22140703964232, Score, -197.0915492957747, PathLength, 278.0,
hRandomFixedDistance,Cost, 18.54644894458297, Score, 184.1323943661971,sRandomWalk,Cost, 279.8451576771569, Score, -431.8098591549296, PathLength, 612.0,sConstrainedRandomWalk,Cost, 93.81774646948097, Score, -140.92957746478876, PathLength, 199.0,sLowEdgeCost,Cost, 76.78949984157929, Score, -127.31690140845063, PathLength, 179.0,sDepthFirstSearch,Cost, 64.15433640413562, Score, -97.60563380281688, PathLength, 137.0,sDepthFirstSearchLowCost,Cost, 51.56672278767967, Score, -93.63380281690142, PathLength, 131.0,sBreadthFirstSearch,Cost, 107.22855313654314, Score, -238.3309859154929, PathLength, 337.0,sBreadthFirstSearchLowCost,Cost, 100.50074177171582, Score, -228.43661971830988, PathLength, 323.0,sBacktrackPath,Cost, 98.45144396594715, Score, -199.0915492957746, PathLength, 281.0,sLeastConnectedFirst,Cost, 86.0456765340061, Score, -130.20422535211262, PathLength, 183.0,sMostConnectedFirst,Cost, 102.48749646150452, Score, -153.96478873239437, PathLength, 217.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.281244409508836, Score, 150.77464788732394,sRandomWalk,Cost, 255.00268053929813, Score, -391.7535211267607, PathLength, 555.0,sConstrainedRandomWalk,Cost, 87.68050801945179, Score, -131.8169014084507, PathLength, 186.0,sLowEdgeCost,Cost, 30.179587783294437, Score, -55.943661971831034, PathLength, 78.0,sDepthFirstSearch,Cost, 56.925610563793214, Score, -87.73943661971828, PathLength, 123.0,sDepthFirstSearchLowCost,Cost, 23.297283333439072, Score, -47.66197183098591, PathLength, 66.0,sBreadthFirstSearch,Cost, 95.11132121214939, Score, -215.30281690140845, PathLength, 304.0,sBreadthFirstSearchLowCost,Cost, 93.34045018936531, Score, -213.49295774647885, PathLength, 302.0,sBacktrackPath,Cost, 48.10509908899175, Score, -113.8028169014084, PathLength, 160.0,sLeastConnectedFirst,Cost, 59.925869697171514, Score, -90.77464788732395, PathLength, 127.0,sMostConnectedFirst,Cost, 104.73206138629503, Score, -159.4577464788732, PathLength, 225.0,
hMinimumConnectivity,Cost, 12.919381269481825, Score, 259.6584507042254,sRandomWalk,Cost, 428.01479615916696, Score, -656.2676056338029, PathLength, 930.0,sConstrainedRandomWalk,Cost, 130.57822857595391, Score, -197.38732394366187, PathLength, 279.0,sLowEdgeCost,Cost, 130.83420709160606, Score, -205.9859154929578, PathLength, 291.0,sDepthFirstSearch,Cost, 78.47354834717012, Score, -119.41549295774647, PathLength, 168.0,sDepthFirstSearchLowCost,Cost, 68.49595136847192, Score, -118.47887323943658, PathLength, 167.0,sBreadthFirstSearch,Cost, 151.34452886723116, Score, -333.5774647887323, PathLength, 472.0,sBreadthFirstSearchLowCost,Cost, 147.88531834925485, Score, -329.88028169014086, PathLength, 467.0,sBacktrackPath,Cost, 142.9863361023432, Score, -274.41549295774655, PathLength, 388.0,sLeastConnectedFirst,Cost, 77.35459902218864, Score, -116.04225352112671, PathLength, 163.0,sMostConnectedFirst,Cost, 162.11904251137724, Score, -245.1338028169015, PathLength, 347.0,
hMaxDistance,Cost, 192.76665468679653, Score, 180.10915492957753,sRandomWalk,Cost, 259.8756022497887, Score, -401.91549295774644, PathLength, 569.0,sConstrainedRandomWalk,Cost, 93.88630084798278, Score, -142.3943661971831, PathLength, 201.0,sLowEdgeCost,Cost, 74.09425878100217, Score, -123.17605633802813, PathLength, 173.0,sDepthFirstSearch,Cost, 65.01699177297414, Score, -99.33802816901407, PathLength, 140.0,sDepthFirstSearchLowCost,Cost, 50.60009963619681, Score, -91.80281690140845, PathLength, 129.0,sBreadthFirstSearch,Cost, 104.25607034194542, Score, -232.169014084507, PathLength, 328.0,sBreadthFirstSearchLowCost,Cost, 109.04836987691041, Score, -246.4647887323944, PathLength, 348.0,sBacktrackPath,Cost, 92.26641003700315, Score, -190.28873239436606, PathLength, 269.0,sLeastConnectedFirst,Cost, 72.51638204376063, Score, -109.25352112676057, PathLength, 154.0,sMostConnectedFirst,Cost, 108.52714746259136, Score, -164.28873239436624, PathLength, 232.0,
hRandom,Cost, 4.771960065159081, Score, 147.6090909090909,sRandomWalk,Cost, 234.9975904516611, Score, -335.49650349650335, PathLength, 478.0,sConstrainedRandomWalk,Cost, 73.21194660006132, Score, -104.4195804195804, PathLength, 148.0,sLowEdgeCost,Cost, 60.39447365184885, Score, -101.02797202797204, PathLength, 143.0,sDepthFirstSearch,Cost, 57.67289410586554, Score, -87.51048951048949, PathLength, 124.0,sDepthFirstSearchLowCost,Cost, 46.85005325256935, Score, -81.59440559440557, PathLength, 115.0,sBreadthFirstSearch,Cost, 95.29072040508139, Score, -202.055944055944, PathLength, 287.0,sBreadthFirstSearchLowCost,Cost, 90.12228574636029, Score, -186.58741258741262, PathLength, 265.0,sBacktrackPath,Cost, 81.85522652776625, Score, -155.11888111888115, PathLength, 220.0,sLeastConnectedFirst,Cost, 69.90243367389144, Score, -102.85314685314687, PathLength, 146.0,sMostConnectedFirst,Cost, 84.56098203994127, Score, -119.42657342657341, PathLength, 169.0,
hRandomDirection,Cost, 2.272896213192808, Score, 146.96503496503496,sRandomWalk,Cost, 229.63759463974034, Score, -326.923076923077, PathLength, 466.0,sConstrainedRandomWalk,Cost, 74.86285024604021, Score, -106.3566433566433, PathLength, 151.0,sLowEdgeCost,Cost, 64.2576803543513, Score, -104.25174825174828, PathLength, 148.0,sDepthFirstSearch,Cost, 54.79400711794567, Score, -82.97902097902097, PathLength, 117.0,sDepthFirstSearchLowCost,Cost, 46.44245242646954, Score, -81.00699300699294, PathLength, 114.0,sBreadthFirstSearch,Cost, 96.709861075231, Score, -203.97902097902093, PathLength, 290.0,sBreadthFirstSearchLowCost,Cost, 97.28267846340881, Score, -199.83216783216795, PathLength, 284.0,sBacktrackPath,Cost, 81.05804541691205, Score, -151.58741258741256, PathLength, 215.0,sLeastConnectedFirst,Cost, 65.29756520582121, Score, -95.40559440559439, PathLength, 135.0,sMostConnectedFirst,Cost, 83.82047885335584, Score, -117.32867132867135, PathLength, 166.0,
hRandomSet,Cost, 7.958620523554246, Score, 203.23706293706303,sRandomWalk,Cost, 335.08244552047, Score, -480.6923076923078, PathLength, 686.0,sConstrainedRandomWalk,Cost, 107.2050239275061, Score, -152.13286713286712, PathLength, 216.0,sLowEdgeCost,Cost, 97.33519634863706, Score, -148.99300699300701, PathLength, 212.0,sDepthFirstSearch,Cost, 73.32610085603098, Score, -110.41958041958036, PathLength, 156.0,sDepthFirstSearchLowCost,Cost, 66.91998884279622, Score, -110.30069930069935, PathLength, 156.0,sBreadthFirstSearch,Cost, 122.63868086494051, Score, -257.4965034965034, PathLength, 367.0,sBreadthFirstSearchLowCost,Cost, 124.66114102642678, Score, -254.98601398601397, PathLength, 363.0,sBacktrackPath,Cost, 140.0452538169272, Score, -241.53846153846155, PathLength, 344.0,sLeastConnectedFirst,Cost, 76.39281830555205, Score, -111.02797202797201, PathLength, 157.0,sMostConnectedFirst,Cost, 116.0892362669016, Score, -164.7832167832168, PathLength, 234.0,
hRandomFixedDistance,Cost, 2.268347775016904, Score, 154.07902097902092,sRandomWalk,Cost, 247.08301742017292, Score, -353.7482517482518, PathLength, 504.0,sConstrainedRandomWalk,Cost, 74.27913117987949, Score, -106.27272727272727, PathLength, 150.0,sLowEdgeCost,Cost, 65.6754933532634, Score, -106.8671328671329, PathLength, 151.0,sDepthFirstSearch,Cost, 56.78280957383472, Score, -86.006993006993, PathLength, 121.0,sDepthFirstSearchLowCost,Cost, 50.91726949990355, Score, -87.99300699300699, PathLength, 124.0,sBreadthFirstSearch,Cost, 98.68884797871584, Score, -209.29370629370632, PathLength, 298.0,sBreadthFirstSearchLowCost,Cost, 101.83616468061854, Score, -207.34965034965026, PathLength, 295.0,sBacktrackPath,Cost, 92.6785230570219, Score, -170.39860139860136, PathLength, 242.0,sLeastConnectedFirst,Cost, 59.35514474219531, Score, -87.21678321678324, PathLength, 123.0,sMostConnectedFirst,Cost, 88.99062516567328, Score, -125.6433566433567, PathLength, 178.0,
