[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.506281483229888, Score, 49.800666666666686,sRandomWalk,Cost, 144.08027476189895, Score, -95.27333333333335, PathLength, 284.0,sConstrainedRandomWalk,Cost, 44.704582707230685, Score, -29.54333333333333, PathLength, 87.0,sLowEdgeCost,Cost, 31.217372394461663, Score, -31.126666666666665, PathLength, 92.0,sDepthFirstSearch,Cost, 44.64293668589556, Score, -29.103333333333325, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 29.973295599415547, Score, -30.97, PathLength, 91.0,sBreadthFirstSearch,Cost, 64.96182820252861, Score, -84.91333333333337, PathLength, 253.0,sBreadthFirstSearchLowCost,Cost, 65.79021289000214, Score, -87.21666666666665, PathLength, 260.0,sBacktrackPath,Cost, 45.94817108636579, Score, -47.29666666666668, PathLength, 140.0,sLeastConnectedFirst,Cost, 45.84070131827656, Score, -30.210000000000008, PathLength, 89.0,sMostConnectedFirst,Cost, 49.43438585059331, Score, -32.353333333333325, PathLength, 96.0,
hRandomDirection,Cost, 2.0798948850713104, Score, 50.056000000000004,sRandomWalk,Cost, 146.61109412718855, Score, -96.8966666666667, PathLength, 289.0,sConstrainedRandomWalk,Cost, 45.487949568545545, Score, -30.10333333333333, PathLength, 89.0,sLowEdgeCost,Cost, 30.718080999967214, Score, -30.746666666666666, PathLength, 91.0,sDepthFirstSearch,Cost, 47.158255696161504, Score, -30.656666666666684, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 30.433489896320108, Score, -31.116666666666678, PathLength, 92.0,sBreadthFirstSearch,Cost, 67.98947814782674, Score, -89.18333333333332, PathLength, 266.0,sBreadthFirstSearchLowCost,Cost, 58.514494736023316, Score, -77.76666666666665, PathLength, 232.0,sBacktrackPath,Cost, 47.31123473104762, Score, -48.69999999999999, PathLength, 145.0,sLeastConnectedFirst,Cost, 47.48491242827647, Score, -31.336666666666673, PathLength, 93.0,sMostConnectedFirst,Cost, 52.470131117863986, Score, -34.053333333333335, PathLength, 101.0,
hRandomSet,Cost, 4.763245087801482, Score, 59.370333333333335,sRandomWalk,Cost, 183.25406257973708, Score, -121.10000000000005, PathLength, 362.0,sConstrainedRandomWalk,Cost, 51.72607888602768, Score, -33.98666666666668, PathLength, 100.0,sLowEdgeCost,Cost, 37.09902660121882, Score, -35.22333333333336, PathLength, 104.0,sDepthFirstSearch,Cost, 53.78759080118898, Score, -34.68666666666666, PathLength, 103.0,sDepthFirstSearchLowCost,Cost, 35.09159960509109, Score, -34.81666666666666, PathLength, 103.0,sBreadthFirstSearch,Cost, 79.01508621479849, Score, -104.31333333333336, PathLength, 311.0,sBreadthFirstSearchLowCost,Cost, 76.41771501432287, Score, -100.77999999999996, PathLength, 301.0,sBacktrackPath,Cost, 57.94544657025075, Score, -56.68000000000001, PathLength, 169.0,sLeastConnectedFirst,Cost, 45.71934693529063, Score, -30.099999999999994, PathLength, 89.0,sMostConnectedFirst,Cost, 64.60343315943976, Score, -42.01666666666668, PathLength, 125.0,
hRandomFixedDistance,Cost, 12.070723179675, Score, 52.839,sRandomWalk,Cost, 154.86918961439366, Score, -101.78, PathLength, 304.0,sConstrainedRandomWalk,Cost, 49.20904299484222, Score, -32.239999999999995, PathLength, 95.0,sLowEdgeCost,Cost, 31.841569959780724, Score, -31.88666666666666, PathLength, 94.0,sDepthFirstSearch,Cost, 50.34769548325996, Score, -32.70333333333333, PathLength, 97.0,sDepthFirstSearchLowCost,Cost, 30.29294355872379, Score, -31.37333333333333, PathLength, 93.0,sBreadthFirstSearch,Cost, 70.55914267862121, Score, -92.75666666666665, PathLength, 277.0,sBreadthFirstSearchLowCost,Cost, 69.20491184095562, Score, -91.9166666666667, PathLength, 274.0,sBacktrackPath,Cost, 46.62344414911354, Score, -48.26000000000002, PathLength, 143.0,sLeastConnectedFirst,Cost, 47.26733680072502, Score, -31.113333333333347, PathLength, 92.0,sMostConnectedFirst,Cost, 52.60956953332737, Score, -34.35999999999999, PathLength, 102.0,
hLowEdgeCostRandomFixedDistance,Cost, 12.370930913525862, Score, 49.15566666666667,sRandomWalk,Cost, 154.39130502214186, Score, -101.6866666666667, PathLength, 304.0,sConstrainedRandomWalk,Cost, 48.34009114572145, Score, -31.72000000000001, PathLength, 94.0,sLowEdgeCost,Cost, 17.804747281611583, Score, -21.31666666666667, PathLength, 62.0,sDepthFirstSearch,Cost, 46.70596497542544, Score, -30.50666666666667, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 17.310830840889764, Score, -21.173333333333336, PathLength, 62.0,sBreadthFirstSearch,Cost, 67.01164600637328, Score, -88.45666666666669, PathLength, 264.0,sBreadthFirstSearchLowCost,Cost, 63.513887046443415, Score, -84.38999999999994, PathLength, 252.0,sBacktrackPath,Cost, 44.08076011224151, Score, -46.16000000000002, PathLength, 137.0,sLeastConnectedFirst,Cost, 45.5969168978503, Score, -30.116666666666674, PathLength, 89.0,sMostConnectedFirst,Cost, 55.41791241667339, Score, -36.029999999999994, PathLength, 107.0,
hMinimumConnectivity,Cost, 886.3723640871173, Score, 98.68900000000002,sRandomWalk,Cost, 349.6023326832672, Score, -230.2233333333334, PathLength, 689.0,sConstrainedRandomWalk,Cost, 83.22521063480464, Score, -54.223333333333315, PathLength, 161.0,sLowEdgeCost,Cost, 56.30163486373687, Score, -47.8633333333333, PathLength, 142.0,sDepthFirstSearch,Cost, 79.01405964427936, Score, -50.146666666666675, PathLength, 149.0,sDepthFirstSearchLowCost,Cost, 40.79982161062813, Score, -38.57000000000002, PathLength, 114.0,sBreadthFirstSearch,Cost, 122.69192804088372, Score, -161.60000000000002, PathLength, 483.0,sBreadthFirstSearchLowCost,Cost, 118.20698973482259, Score, -156.53666666666672, PathLength, 468.0,sBacktrackPath,Cost, 202.06617214781673, Score, -159.62666666666664, PathLength, 477.0,sLeastConnectedFirst,Cost, 30.957496329865727, Score, -20.066666666666677, PathLength, 59.0,sMostConnectedFirst,Cost, 104.1719485885656, Score, -68.03333333333333, PathLength, 203.0,
hMaxDistance,Cost, 208.0380031441013, Score, 53.91866666666666,sRandomWalk,Cost, 151.95064562146095, Score, -100.61333333333332, PathLength, 300.0,sConstrainedRandomWalk,Cost, 51.02135786482061, Score, -33.60333333333334, PathLength, 99.0,sLowEdgeCost,Cost, 32.14989690672834, Score, -31.86, PathLength, 94.0,sDepthFirstSearch,Cost, 48.89321572937111, Score, -31.86666666666667, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 31.591766156704406, Score, -32.15999999999999, PathLength, 95.0,sBreadthFirstSearch,Cost, 71.57358120489991, Score, -94.3366666666667, PathLength, 282.0,sBreadthFirstSearchLowCost,Cost, 70.80672715204159, Score, -94.19666666666667, PathLength, 281.0,sBacktrackPath,Cost, 49.72023655512496, Score, -50.856666666666676, PathLength, 151.0,sLeastConnectedFirst,Cost, 46.67691579598714, Score, -30.573333333333334, PathLength, 90.0,sMostConnectedFirst,Cost, 60.20831610259489, Score, -39.11999999999999, PathLength, 116.0,
hRandom,Cost, 4.520636171046793, Score, 53.175,sRandomWalk,Cost, 143.188469361341, Score, -93.55000000000004, PathLength, 279.0,sConstrainedRandomWalk,Cost, 49.060157297972964, Score, -32.6, PathLength, 96.0,sLowEdgeCost,Cost, 31.223588354490175, Score, -32.826666666666675, PathLength, 97.0,sDepthFirstSearch,Cost, 49.27031668129528, Score, -32.20333333333333, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 27.860733934334075, Score, -31.703333333333326, PathLength, 94.0,sBreadthFirstSearch,Cost, 57.64068640688373, Score, -90.72666666666667, PathLength, 271.0,sBreadthFirstSearchLowCost,Cost, 59.49884367348213, Score, -94.21666666666665, PathLength, 281.0,sBacktrackPath,Cost, 58.0760063614535, Score, -57.86000000000001, PathLength, 172.0,sLeastConnectedFirst,Cost, 46.63044255131708, Score, -31.573333333333334, PathLength, 93.0,sMostConnectedFirst,Cost, 52.43875803260579, Score, -34.49, PathLength, 102.0,
hRandomDirection,Cost, 2.040924373471845, Score, 52.08233333333334,sRandomWalk,Cost, 137.9119532771, Score, -90.92000000000003, PathLength, 271.0,sConstrainedRandomWalk,Cost, 47.73422182638999, Score, -31.846666666666664, PathLength, 94.0,sLowEdgeCost,Cost, 31.5756593367378, Score, -32.780000000000015, PathLength, 97.0,sDepthFirstSearch,Cost, 43.8380449911746, Score, -28.903333333333343, PathLength, 85.0,sDepthFirstSearchLowCost,Cost, 27.100351214645013, Score, -31.09666666666666, PathLength, 92.0,sBreadthFirstSearch,Cost, 61.03682331141233, Score, -99.37333333333333, PathLength, 297.0,sBreadthFirstSearchLowCost,Cost, 58.678772125430925, Score, -92.72333333333337, PathLength, 277.0,sBacktrackPath,Cost, 45.48074967016557, Score, -49.44333333333333, PathLength, 147.0,sLeastConnectedFirst,Cost, 45.072283478745085, Score, -30.619999999999987, PathLength, 90.0,sMostConnectedFirst,Cost, 49.897265390777626, Score, -33.11666666666666, PathLength, 98.0,
hRandomSet,Cost, 4.49926355189682, Score, 63.72266666666664,sRandomWalk,Cost, 198.2387249598777, Score, -130.97666666666666, PathLength, 391.0,sConstrainedRandomWalk,Cost, 52.53979497310401, Score, -35.10666666666666, PathLength, 104.0,sLowEdgeCost,Cost, 33.69299984029186, Score, -34.93333333333332, PathLength, 103.0,sDepthFirstSearch,Cost, 52.58347106026475, Score, -34.38666666666665, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 31.964102757172263, Score, -34.92666666666666, PathLength, 103.0,sBreadthFirstSearch,Cost, 73.160921724792, Score, -117.77666666666664, PathLength, 352.0,sBreadthFirstSearchLowCost,Cost, 70.42179824966998, Score, -112.33666666666664, PathLength, 336.0,sBacktrackPath,Cost, 62.63391748117786, Score, -62.620000000000026, PathLength, 186.0,sLeastConnectedFirst,Cost, 43.441990553998096, Score, -29.663333333333334, PathLength, 87.0,sMostConnectedFirst,Cost, 67.23278774816816, Score, -44.49999999999999, PathLength, 132.0,
hRandomFixedDistance,Cost, 9.638885337073782, Score, 56.31500000000002,sRandomWalk,Cost, 170.32360505232273, Score, -112.81666666666672, PathLength, 337.0,sConstrainedRandomWalk,Cost, 51.362905164429456, Score, -34.05000000000001, PathLength, 101.0,sLowEdgeCost,Cost, 31.555117695849127, Score, -33.00999999999999, PathLength, 98.0,sDepthFirstSearch,Cost, 50.708376220331566, Score, -33.09333333333333, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 27.41675332967697, Score, -31.71333333333332, PathLength, 94.0,sBreadthFirstSearch,Cost, 63.55463041928066, Score, -101.62, PathLength, 303.0,sBreadthFirstSearchLowCost,Cost, 62.52807917367549, Score, -99.45999999999997, PathLength, 297.0,sBacktrackPath,Cost, 48.22553596744936, Score, -52.26000000000002, PathLength, 155.0,sLeastConnectedFirst,Cost, 45.1269506199968, Score, -30.65999999999999, PathLength, 90.0,sMostConnectedFirst,Cost, 52.18434494887358, Score, -34.46666666666667, PathLength, 102.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.915994644353084, Score, 46.111000000000004,sRandomWalk,Cost, 142.52265380796183, Score, -93.84999999999997, PathLength, 280.0,sConstrainedRandomWalk,Cost, 46.40521454177376, Score, -31.11000000000001, PathLength, 92.0,sLowEdgeCost,Cost, 13.723442564330998, Score, -18.240000000000006, PathLength, 53.0,sDepthFirstSearch,Cost, 44.22097526001325, Score, -29.23666666666668, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 14.34257259767502, Score, -18.78333333333334, PathLength, 55.0,sBreadthFirstSearch,Cost, 55.51494755665116, Score, -89.19000000000001, PathLength, 266.0,sBreadthFirstSearchLowCost,Cost, 54.972854463206396, Score, -86.69333333333336, PathLength, 259.0,sBacktrackPath,Cost, 25.197100879047, Score, -30.730000000000004, PathLength, 91.0,sLeastConnectedFirst,Cost, 46.138311119637905, Score, -31.543333333333326, PathLength, 93.0,sMostConnectedFirst,Cost, 47.75898463942304, Score, -31.733333333333338, PathLength, 94.0,
hMinimumConnectivity,Cost, 93.87630395961598, Score, 101.65666666666662,sRandomWalk,Cost, 376.0035868377232, Score, -245.7566666666667, PathLength, 736.0,sConstrainedRandomWalk,Cost, 91.4085609416289, Score, -60.61999999999999, PathLength, 180.0,sLowEdgeCost,Cost, 70.44042789357066, Score, -59.10333333333334, PathLength, 176.0,sDepthFirstSearch,Cost, 81.13831873203573, Score, -53.06000000000003, PathLength, 158.0,sDepthFirstSearchLowCost,Cost, 54.08795792256805, Score, -55.23333333333331, PathLength, 164.0,sBreadthFirstSearch,Cost, 109.6489178161585, Score, -177.26000000000005, PathLength, 530.0,sBreadthFirstSearchLowCost,Cost, 107.55094677661427, Score, -169.31666666666663, PathLength, 506.0,sBacktrackPath,Cost, 98.13997994019597, Score, -89.77, PathLength, 268.0,sLeastConnectedFirst,Cost, 42.51872849878997, Score, -29.033333333333335, PathLength, 86.0,sMostConnectedFirst,Cost, 117.74377256089825, Score, -77.41333333333333, PathLength, 231.0,
hMaxDistance,Cost, 146.7874125532572, Score, 56.222333333333324,sRandomWalk,Cost, 152.9611291429627, Score, -100.99666666666664, PathLength, 301.0,sConstrainedRandomWalk,Cost, 47.62413584907086, Score, -31.91333333333335, PathLength, 94.0,sLowEdgeCost,Cost, 31.347181503993912, Score, -33.12333333333333, PathLength, 98.0,sDepthFirstSearch,Cost, 49.80430776428199, Score, -32.58666666666666, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 31.39562718738928, Score, -34.81666666666666, PathLength, 103.0,sBreadthFirstSearch,Cost, 65.80896528133276, Score, -106.3866666666667, PathLength, 318.0,sBreadthFirstSearchLowCost,Cost, 65.87941497039814, Score, -105.51666666666668, PathLength, 315.0,sBacktrackPath,Cost, 48.07683981636391, Score, -51.8933333333333, PathLength, 154.0,sLeastConnectedFirst,Cost, 44.20409607775773, Score, -30.09999999999998, PathLength, 89.0,sMostConnectedFirst,Cost, 52.48225155190186, Score, -34.89000000000001, PathLength, 103.0,
hRandom,Cost, 3.8901600043110123, Score, 52.60799999999999,sRandomWalk,Cost, 135.4464601694664, Score, -94.99, PathLength, 283.0,sConstrainedRandomWalk,Cost, 44.13431284595701, Score, -30.37333333333334, PathLength, 90.0,sLowEdgeCost,Cost, 31.390981190101616, Score, -32.63666666666666, PathLength, 96.0,sDepthFirstSearch,Cost, 44.441944858305725, Score, -30.763333333333325, PathLength, 91.0,sDepthFirstSearchLowCost,Cost, 28.879473819557017, Score, -30.97666666666666, PathLength, 91.0,sBreadthFirstSearch,Cost, 54.998122244572166, Score, -92.31666666666668, PathLength, 275.0,sBreadthFirstSearchLowCost,Cost, 54.24403362840023, Score, -92.07, PathLength, 275.0,sBacktrackPath,Cost, 51.446667131276854, Score, -55.68000000000002, PathLength, 166.0,sLeastConnectedFirst,Cost, 49.489845515014984, Score, -32.019999999999996, PathLength, 95.0,sMostConnectedFirst,Cost, 47.785521165633064, Score, -34.253333333333316, PathLength, 101.0,
hRandomDirection,Cost, 1.963448844686762, Score, 52.40233333333332,sRandomWalk,Cost, 141.71278884898678, Score, -99.33666666666666, PathLength, 297.0,sConstrainedRandomWalk,Cost, 42.94393618289784, Score, -29.886666666666667, PathLength, 88.0,sLowEdgeCost,Cost, 30.89712330622246, Score, -32.116666666666646, PathLength, 95.0,sDepthFirstSearch,Cost, 43.426415742876046, Score, -30.166666666666675, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 28.868273907591536, Score, -30.93333333333333, PathLength, 91.0,sBreadthFirstSearch,Cost, 54.233783292778426, Score, -92.18666666666667, PathLength, 275.0,sBreadthFirstSearchLowCost,Cost, 51.55314493207077, Score, -87.46666666666665, PathLength, 261.0,sBacktrackPath,Cost, 53.022213010253175, Score, -57.46666666666666, PathLength, 171.0,sLeastConnectedFirst,Cost, 49.059919857769636, Score, -31.78666666666667, PathLength, 94.0,sMostConnectedFirst,Cost, 45.90439262812294, Score, -32.67666666666667, PathLength, 97.0,
hRandomSet,Cost, 4.189860679181782, Score, 63.512333333333316,sRandomWalk,Cost, 190.9507518825237, Score, -134.1633333333333, PathLength, 401.0,sConstrainedRandomWalk,Cost, 55.40214078243545, Score, -38.53666666666667, PathLength, 114.0,sLowEdgeCost,Cost, 38.91126148074416, Score, -37.68666666666667, PathLength, 112.0,sDepthFirstSearch,Cost, 51.37493212235346, Score, -35.150000000000006, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 35.46633841481837, Score, -36.07000000000001, PathLength, 107.0,sBreadthFirstSearch,Cost, 66.64767029928792, Score, -112.94333333333334, PathLength, 337.0,sBreadthFirstSearchLowCost,Cost, 62.802226789371716, Score, -106.12000000000002, PathLength, 317.0,sBacktrackPath,Cost, 59.54134555210443, Score, -62.9, PathLength, 187.0,sLeastConnectedFirst,Cost, 45.14952550845405, Score, -29.120000000000005, PathLength, 86.0,sMostConnectedFirst,Cost, 60.09348004329199, Score, -42.43333333333332, PathLength, 126.0,
hRandomFixedDistance,Cost, 23.63500447022235, Score, 56.76566666666667,sRandomWalk,Cost, 165.58940747574147, Score, -116.01333333333334, PathLength, 347.0,sConstrainedRandomWalk,Cost, 49.87879577394706, Score, -34.44999999999999, PathLength, 102.0,sLowEdgeCost,Cost, 31.768212743075054, Score, -33.163333333333334, PathLength, 98.0,sDepthFirstSearch,Cost, 47.113209323989416, Score, -32.440000000000005, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 29.943282014811373, Score, -31.82666666666669, PathLength, 94.0,sBreadthFirstSearch,Cost, 62.50503371983163, Score, -107.00666666666666, PathLength, 320.0,sBreadthFirstSearchLowCost,Cost, 57.33458245294437, Score, -98.08, PathLength, 293.0,sBacktrackPath,Cost, 42.62208443806654, Score, -50.22, PathLength, 149.0,sLeastConnectedFirst,Cost, 49.28472258035229, Score, -32.05333333333333, PathLength, 95.0,sMostConnectedFirst,Cost, 45.3215143668153, Score, -32.403333333333336, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.233913362177525, Score, 44.070333333333316,sRandomWalk,Cost, 115.79971241644924, Score, -81.66999999999997, PathLength, 244.0,sConstrainedRandomWalk,Cost, 43.76459831259496, Score, -30.276666666666674, PathLength, 89.0,sLowEdgeCost,Cost, 10.025443923629195, Score, -14.37, PathLength, 42.0,sDepthFirstSearch,Cost, 49.44948336741469, Score, -33.82000000000001, PathLength, 100.0,sDepthFirstSearchLowCost,Cost, 11.058342826593055, Score, -15.186666666666662, PathLength, 44.0,sBreadthFirstSearch,Cost, 51.46296989601137, Score, -87.74, PathLength, 262.0,sBreadthFirstSearchLowCost,Cost, 47.11887770623431, Score, -79.91000000000001, PathLength, 238.0,sBacktrackPath,Cost, 28.51926210781366, Score, -35.48666666666668, PathLength, 105.0,sLeastConnectedFirst,Cost, 50.48292311144012, Score, -32.53000000000001, PathLength, 96.0,sMostConnectedFirst,Cost, 41.48329177851064, Score, -29.713333333333335, PathLength, 88.0,
hMinimumConnectivity,Cost, 1478.4419007074837, Score, 148.0823333333333,sRandomWalk,Cost, 569.5104513204008, Score, -399.63000000000005, PathLength, 1197.0,sConstrainedRandomWalk,Cost, 142.0875682967955, Score, -99.2733333333333, PathLength, 296.0,sLowEdgeCost,Cost, 132.7729025151152, Score, -103.33666666666666, PathLength, 309.0,sDepthFirstSearch,Cost, 75.70392181675872, Score, -50.50333333333333, PathLength, 150.0,sDepthFirstSearchLowCost,Cost, 52.24507412213208, Score, -48.19333333333334, PathLength, 143.0,sBreadthFirstSearch,Cost, 127.32291472838666, Score, -215.99333333333328, PathLength, 646.0,sBreadthFirstSearchLowCost,Cost, 123.14027345035322, Score, -205.69666666666672, PathLength, 616.0,sBacktrackPath,Cost, 251.70982908547137, Score, -212.8433333333334, PathLength, 637.0,sLeastConnectedFirst,Cost, 54.300185948446625, Score, -35.09, PathLength, 104.0,sMostConnectedFirst,Cost, 156.64754827301797, Score, -110.26333333333328, PathLength, 329.0,
hMaxDistance,Cost, 211.60177166974708, Score, 56.332333333333324,sRandomWalk,Cost, 148.8026849311622, Score, -103.67666666666668, PathLength, 310.0,sConstrainedRandomWalk,Cost, 45.38794499805024, Score, -31.403333333333325, PathLength, 93.0,sLowEdgeCost,Cost, 34.829030866746955, Score, -35.300000000000004, PathLength, 104.0,sDepthFirstSearch,Cost, 49.236752624156495, Score, -33.66333333333333, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 32.33174909454241, Score, -33.346666666666664, PathLength, 99.0,sBreadthFirstSearch,Cost, 57.228891390907975, Score, -97.79666666666664, PathLength, 292.0,sBreadthFirstSearchLowCost,Cost, 61.0784208516505, Score, -102.97666666666666, PathLength, 307.0,sBacktrackPath,Cost, 49.94104691643045, Score, -55.106666666666655, PathLength, 164.0,sLeastConnectedFirst,Cost, 48.0921586957825, Score, -30.936666666666653, PathLength, 91.0,sMostConnectedFirst,Cost, 54.88753586005195, Score, -39.11666666666667, PathLength, 116.0,
hRandom,Cost, 4.918265671973181, Score, 55.13333333333335,sRandomWalk,Cost, 188.2753423404943, Score, -122.28333333333332, PathLength, 365.0,sConstrainedRandomWalk,Cost, 46.17506444798109, Score, -30.45, PathLength, 90.0,sLowEdgeCost,Cost, 32.50731317346628, Score, -31.99666666666667, PathLength, 94.0,sDepthFirstSearch,Cost, 46.83201264819721, Score, -30.08333333333333, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 30.53444391766037, Score, -30.95999999999999, PathLength, 91.0,sBreadthFirstSearch,Cost, 62.92397763642596, Score, -94.93, PathLength, 283.0,sBreadthFirstSearchLowCost,Cost, 61.53569150119374, Score, -95.06000000000002, PathLength, 284.0,sBacktrackPath,Cost, 49.85002798230065, Score, -53.876666666666644, PathLength, 160.0,sLeastConnectedFirst,Cost, 45.14734002940144, Score, -30.643333333333334, PathLength, 90.0,sMostConnectedFirst,Cost, 45.040541326272454, Score, -31.050000000000004, PathLength, 92.0,
hRandomDirection,Cost, 2.1437308991440487, Score, 55.25866666666668,sRandomWalk,Cost, 158.85341854459764, Score, -103.61333333333336, PathLength, 309.0,sConstrainedRandomWalk,Cost, 44.912058439264314, Score, -29.749999999999996, PathLength, 88.0,sLowEdgeCost,Cost, 36.893855961469164, Score, -34.58333333333334, PathLength, 102.0,sDepthFirstSearch,Cost, 45.99418119112538, Score, -29.39333333333333, PathLength, 87.0,sDepthFirstSearchLowCost,Cost, 32.438750622252975, Score, -32.40333333333334, PathLength, 96.0,sBreadthFirstSearch,Cost, 64.1306441605671, Score, -96.50000000000004, PathLength, 288.0,sBreadthFirstSearchLowCost,Cost, 66.87545032616045, Score, -103.9866666666667, PathLength, 310.0,sBacktrackPath,Cost, 52.99536347614976, Score, -56.14333333333331, PathLength, 167.0,sLeastConnectedFirst,Cost, 44.9889071066715, Score, -30.66333333333333, PathLength, 90.0,sMostConnectedFirst,Cost, 52.03909542765531, Score, -35.55, PathLength, 105.0,
hRandomSet,Cost, 4.3697507611658635, Score, 63.480000000000025,sRandomWalk,Cost, 189.02663501625906, Score, -122.90999999999998, PathLength, 367.0,sConstrainedRandomWalk,Cost, 56.71782367106449, Score, -37.29666666666665, PathLength, 110.0,sLowEdgeCost,Cost, 42.27974750845622, Score, -38.16000000000001, PathLength, 113.0,sDepthFirstSearch,Cost, 54.86000124323703, Score, -35.26333333333334, PathLength, 104.0,sDepthFirstSearchLowCost,Cost, 35.634290292269995, Score, -34.63999999999999, PathLength, 102.0,sBreadthFirstSearch,Cost, 73.21004175659645, Score, -110.79333333333334, PathLength, 331.0,sBreadthFirstSearchLowCost,Cost, 77.70183611822398, Score, -120.6233333333333, PathLength, 360.0,sBacktrackPath,Cost, 60.37822111956552, Score, -62.72666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 43.63731876088739, Score, -29.696666666666655, PathLength, 88.0,sMostConnectedFirst,Cost, 63.08286881661535, Score, -42.68999999999999, PathLength, 127.0,
hRandomFixedDistance,Cost, 4.628951116196808, Score, 53.730999999999995,sRandomWalk,Cost, 163.73264447273849, Score, -106.18999999999997, PathLength, 317.0,sConstrainedRandomWalk,Cost, 48.024247448324466, Score, -31.56333333333332, PathLength, 93.0,sLowEdgeCost,Cost, 30.965840983335024, Score, -30.86, PathLength, 91.0,sDepthFirstSearch,Cost, 51.089176524838905, Score, -32.81666666666666, PathLength, 97.0,sDepthFirstSearchLowCost,Cost, 30.86056962203255, Score, -31.183333333333326, PathLength, 92.0,sBreadthFirstSearch,Cost, 62.25268426548591, Score, -94.23666666666666, PathLength, 281.0,sBreadthFirstSearchLowCost,Cost, 58.38303476067998, Score, -91.18000000000004, PathLength, 272.0,sBacktrackPath,Cost, 51.33004188715877, Score, -54.53666666666667, PathLength, 162.0,sLeastConnectedFirst,Cost, 45.9428379417528, Score, -31.28666666666668, PathLength, 92.0,sMostConnectedFirst,Cost, 48.83280621603254, Score, -33.45666666666668, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.69273698527663, Score, 49.24999999999999,sRandomWalk,Cost, 164.08906880687132, Score, -106.15999999999998, PathLength, 317.0,sConstrainedRandomWalk,Cost, 48.391515856695115, Score, -31.706666666666663, PathLength, 94.0,sLowEdgeCost,Cost, 13.305478365624316, Score, -16.72666666666667, PathLength, 49.0,sDepthFirstSearch,Cost, 49.13345468685214, Score, -31.44333333333334, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 12.692185950403754, Score, -17.276666666666664, PathLength, 50.0,sBreadthFirstSearch,Cost, 61.797288945057005, Score, -93.20000000000002, PathLength, 278.0,sBreadthFirstSearchLowCost,Cost, 61.26134753272836, Score, -95.35, PathLength, 285.0,sBacktrackPath,Cost, 28.06917693488655, Score, -35.83, PathLength, 106.0,sLeastConnectedFirst,Cost, 47.13625129782841, Score, -32.08333333333333, PathLength, 95.0,sMostConnectedFirst,Cost, 47.43003951254757, Score, -32.723333333333336, PathLength, 97.0,
hMinimumConnectivity,Cost, 2280.361890166597, Score, 110.36666666666667,sRandomWalk,Cost, 463.8989577565088, Score, -300.8266666666666, PathLength, 901.0,sConstrainedRandomWalk,Cost, 89.0226672930383, Score, -58.77333333333333, PathLength, 175.0,sLowEdgeCost,Cost, 87.36316542392015, Score, -67.34333333333336, PathLength, 201.0,sDepthFirstSearch,Cost, 62.8875869152338, Score, -40.87333333333335, PathLength, 121.0,sDepthFirstSearchLowCost,Cost, 62.14302727144605, Score, -56.21, PathLength, 167.0,sBreadthFirstSearch,Cost, 117.7308520683568, Score, -178.37666666666664, PathLength, 534.0,sBreadthFirstSearchLowCost,Cost, 115.61851059090455, Score, -180.50666666666663, PathLength, 540.0,sBacktrackPath,Cost, 132.73458076054735, Score, -117.04666666666667, PathLength, 350.0,sLeastConnectedFirst,Cost, 34.65461570562103, Score, -24.14333333333333, PathLength, 71.0,sMostConnectedFirst,Cost, 120.77196068948747, Score, -79.56666666666668, PathLength, 237.0,
