[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomSet,Cost, 16.449465245689293, Score, 57.29333333333333,sConstrainedRandomWalk,Cost, 87.44993581920531, Score, -57.29333333333333, PathLength, 170.0,
hRandomFixedDistance,Cost, 58.064224985549174, Score, 51.08666666666665,sConstrainedRandomWalk,Cost, 76.91721242834423, Score, -51.08666666666665, PathLength, 152.0,
hLowEdgeCostRandomFixedDistance,Cost, 80.48458654327027, Score, 48.14999999999999,sConstrainedRandomWalk,Cost, 72.61412237131958, Score, -48.14999999999999, PathLength, 143.0,
hMinimumConnectivity,Cost, 9082.423936214036, Score, 74.28666666666666,sConstrainedRandomWalk,Cost, 113.15063685350125, Score, -74.28666666666666, PathLength, 221.0,
hMaxDistance,Cost, 1177.3311819938642, Score, 45.55333333333335,sConstrainedRandomWalk,Cost, 68.75390979150255, Score, -45.55333333333335, PathLength, 135.0,
hRandom,Cost, 22.91294646707338, Score, 51.34666666666667,sConstrainedRandomWalk,Cost, 78.9488070773884, Score, -51.34666666666667, PathLength, 153.0,
hRandomDirection,Cost, 11.371699987367972, Score, 47.58666666666665,sConstrainedRandomWalk,Cost, 72.8814659153383, Score, -47.58666666666665, PathLength, 141.0,
hRandomSet,Cost, 18.53563533223809, Score, 57.58666666666669,sConstrainedRandomWalk,Cost, 88.21015530531044, Score, -57.58666666666669, PathLength, 171.0,
hRandomFixedDistance,Cost, 132.77601266415175, Score, 53.67333333333333,sConstrainedRandomWalk,Cost, 82.46508061865694, Score, -53.67333333333333, PathLength, 160.0,
hLowEdgeCostRandomFixedDistance,Cost, 70.57501455793076, Score, 49.79333333333335,sConstrainedRandomWalk,Cost, 76.63129440348207, Score, -49.79333333333335, PathLength, 148.0,
hMinimumConnectivity,Cost, 8730.269888747986, Score, 99.83000000000006,sConstrainedRandomWalk,Cost, 154.3825102945079, Score, -99.83000000000006, PathLength, 298.0,
hMaxDistance,Cost, 1298.0025269264347, Score, 46.77999999999998,sConstrainedRandomWalk,Cost, 72.08000547453797, Score, -46.77999999999998, PathLength, 139.0,
hRandom,Cost, 22.73906902510923, Score, 46.05666666666665,sConstrainedRandomWalk,Cost, 67.24681130360243, Score, -46.05666666666665, PathLength, 137.0,
hRandomDirection,Cost, 11.110263989924771, Score, 46.33000000000001,sConstrainedRandomWalk,Cost, 67.20208580944723, Score, -46.33000000000001, PathLength, 137.0,
hRandomSet,Cost, 15.758835983096887, Score, 60.393333333333345,sConstrainedRandomWalk,Cost, 88.38175904698086, Score, -60.393333333333345, PathLength, 180.0,
hRandomFixedDistance,Cost, 117.8724325612437, Score, 49.040000000000006,sConstrainedRandomWalk,Cost, 71.41335819274602, Score, -49.040000000000006, PathLength, 146.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.854830534494909, Score, 52.33000000000001,sConstrainedRandomWalk,Cost, 76.88533861121503, Score, -52.33000000000001, PathLength, 155.0,
hMinimumConnectivity,Cost, 8843.841032241315, Score, 85.48999999999998,sConstrainedRandomWalk,Cost, 125.05576676253858, Score, -85.48999999999998, PathLength, 255.0,
hMaxDistance,Cost, 1294.1160962713523, Score, 48.12666666666665,sConstrainedRandomWalk,Cost, 69.66028650630955, Score, -48.12666666666665, PathLength, 143.0,
hRandom,Cost, 24.205802102997744, Score, 48.94999999999998,sConstrainedRandomWalk,Cost, 71.23026282698115, Score, -48.94999999999998, PathLength, 145.0,
hRandomDirection,Cost, 12.081262417486037, Score, 48.14333333333333,sConstrainedRandomWalk,Cost, 70.11760331853901, Score, -48.14333333333333, PathLength, 143.0,
hRandomSet,Cost, 17.591004958143625, Score, 57.25333333333334,sConstrainedRandomWalk,Cost, 83.75827469991637, Score, -57.25333333333334, PathLength, 170.0,
hRandomFixedDistance,Cost, 93.1523709573043, Score, 50.143333333333324,sConstrainedRandomWalk,Cost, 72.9908283092431, Score, -50.143333333333324, PathLength, 149.0,
hLowEdgeCostRandomFixedDistance,Cost, 18.774544575613614, Score, 48.21333333333333,sConstrainedRandomWalk,Cost, 70.45583791994736, Score, -48.21333333333333, PathLength, 143.0,
hMinimumConnectivity,Cost, 6480.964076050094, Score, 72.91000000000003,sConstrainedRandomWalk,Cost, 106.83910271978544, Score, -72.91000000000003, PathLength, 217.0,
hMaxDistance,Cost, 1379.7570777244512, Score, 46.29333333333334,sConstrainedRandomWalk,Cost, 67.31961467980483, Score, -46.29333333333334, PathLength, 137.0,
hRandom,Cost, 25.2028769888209, Score, 47.22333333333332,sConstrainedRandomWalk,Cost, 68.39986056455523, Score, -47.22333333333332, PathLength, 140.0,
hRandomDirection,Cost, 12.367269519312062, Score, 46.81,sConstrainedRandomWalk,Cost, 67.77552960790076, Score, -46.81, PathLength, 139.0,
hRandomSet,Cost, 19.243707570223584, Score, 59.00666666666665,sConstrainedRandomWalk,Cost, 86.2364293504828, Score, -59.00666666666665, PathLength, 176.0,
hRandomFixedDistance,Cost, 128.40874821887175, Score, 53.60999999999999,sConstrainedRandomWalk,Cost, 77.53592899694284, Score, -53.60999999999999, PathLength, 159.0,
hLowEdgeCostRandomFixedDistance,Cost, 96.15797475993044, Score, 48.90666666666668,sConstrainedRandomWalk,Cost, 71.13990655158142, Score, -48.90666666666668, PathLength, 145.0,
hMinimumConnectivity,Cost, 9100.39139108442, Score, 81.59666666666668,sConstrainedRandomWalk,Cost, 119.44503816123739, Score, -81.59666666666668, PathLength, 243.0,
hMaxDistance,Cost, 1430.6659484459776, Score, 46.36666666666667,sConstrainedRandomWalk,Cost, 67.74146492244158, Score, -46.36666666666667, PathLength, 138.0,
hRandom,Cost, 27.386762253538905, Score, 48.94000000000003,sConstrainedRandomWalk,Cost, 74.6274148489551, Score, -48.94000000000003, PathLength, 145.0,
hRandomDirection,Cost, 13.357133880007927, Score, 48.46666666666669,sConstrainedRandomWalk,Cost, 73.78521711280787, Score, -48.46666666666669, PathLength, 144.0,
hRandomSet,Cost, 20.663349124625277, Score, 61.856666666666676,sConstrainedRandomWalk,Cost, 94.54841501941137, Score, -61.856666666666676, PathLength, 184.0,
hRandomFixedDistance,Cost, 92.90962833920825, Score, 50.853333333333346,sConstrainedRandomWalk,Cost, 77.5040893857909, Score, -50.853333333333346, PathLength, 151.0,
hLowEdgeCostRandomFixedDistance,Cost, 74.12852143113054, Score, 50.18333333333331,sConstrainedRandomWalk,Cost, 76.77718076209905, Score, -50.18333333333331, PathLength, 149.0,
hMinimumConnectivity,Cost, 11058.037868162635, Score, 88.78333333333336,sConstrainedRandomWalk,Cost, 134.7666848982481, Score, -88.78333333333336, PathLength, 265.0,
hMaxDistance,Cost, 1581.4715675889643, Score, 50.06333333333332,sConstrainedRandomWalk,Cost, 76.20704037323252, Score, -50.06333333333332, PathLength, 149.0,
hRandom,Cost, 28.149288556303354, Score, 46.12666666666667,sConstrainedRandomWalk,Cost, 70.24101412838067, Score, -46.12666666666667, PathLength, 137.0,
hRandomDirection,Cost, 13.83710001786469, Score, 46.65666666666663,sConstrainedRandomWalk,Cost, 71.77359890432302, Score, -46.65666666666663, PathLength, 138.0,
hRandomSet,Cost, 21.401531986446752, Score, 58.50000000000001,sConstrainedRandomWalk,Cost, 89.61773029775048, Score, -58.50000000000001, PathLength, 174.0,
hRandomFixedDistance,Cost, 43.136657206253275, Score, 47.93666666666668,sConstrainedRandomWalk,Cost, 72.75025646831668, Score, -47.93666666666668, PathLength, 142.0,
hLowEdgeCostRandomFixedDistance,Cost, 42.678095935284375, Score, 51.67666666666665,sConstrainedRandomWalk,Cost, 79.58240624078518, Score, -51.67666666666665, PathLength, 154.0,
hMinimumConnectivity,Cost, 11066.262945474327, Score, 73.31000000000002,sConstrainedRandomWalk,Cost, 112.50805993204301, Score, -73.31000000000002, PathLength, 218.0,
hMaxDistance,Cost, 1584.9996760729657, Score, 47.29999999999999,sConstrainedRandomWalk,Cost, 72.05716837223581, Score, -47.29999999999999, PathLength, 140.0,
hRandom,Cost, 27.574491016527972, Score, 45.42,sConstrainedRandomWalk,Cost, 64.07301290595282, Score, -45.42, PathLength, 135.0,
hRandomDirection,Cost, 12.966346773381934, Score, 48.77,sConstrainedRandomWalk,Cost, 69.68836825465692, Score, -48.77, PathLength, 145.0,
hRandomSet,Cost, 19.290290176414352, Score, 66.31333333333332,sConstrainedRandomWalk,Cost, 94.42639380758256, Score, -66.31333333333332, PathLength, 197.0,
hRandomFixedDistance,Cost, 13.18589810256568, Score, 45.68999999999999,sConstrainedRandomWalk,Cost, 65.43070273901584, Score, -45.68999999999999, PathLength, 136.0,
hLowEdgeCostRandomFixedDistance,Cost, 145.78374244686492, Score, 57.52333333333333,sConstrainedRandomWalk,Cost, 81.65599580159608, Score, -57.52333333333333, PathLength, 171.0,
hMinimumConnectivity,Cost, 9763.538375918082, Score, 94.41333333333336,sConstrainedRandomWalk,Cost, 135.46429721501875, Score, -94.41333333333336, PathLength, 282.0,
hMaxDistance,Cost, 1548.8589453358425, Score, 50.93333333333331,sConstrainedRandomWalk,Cost, 72.92326222067852, Score, -50.93333333333331, PathLength, 151.0,
hRandom,Cost, 28.5168814397756, Score, 52.30666666666665,sConstrainedRandomWalk,Cost, 72.95827782186949, Score, -52.30666666666665, PathLength, 155.0,
hRandomDirection,Cost, 13.609782641818073, Score, 51.85333333333336,sConstrainedRandomWalk,Cost, 72.28121775470758, Score, -51.85333333333336, PathLength, 154.0,
hRandomSet,Cost, 18.150716407432714, Score, 68.23999999999998,sConstrainedRandomWalk,Cost, 95.76560943870048, Score, -68.23999999999998, PathLength, 203.0,
hRandomFixedDistance,Cost, 42.69631358675049, Score, 56.34333333333332,sConstrainedRandomWalk,Cost, 78.00225493247085, Score, -56.34333333333332, PathLength, 168.0,
hLowEdgeCostRandomFixedDistance,Cost, 22.764605229904223, Score, 53.12333333333332,sConstrainedRandomWalk,Cost, 74.05028135639719, Score, -53.12333333333332, PathLength, 158.0,
hMinimumConnectivity,Cost, 10736.524605530565, Score, 97.95333333333338,sConstrainedRandomWalk,Cost, 137.39711078763398, Score, -97.95333333333338, PathLength, 292.0,
hMaxDistance,Cost, 1642.8045250734565, Score, 48.59,sConstrainedRandomWalk,Cost, 67.34526232629003, Score, -48.59, PathLength, 144.0,
hRandom,Cost, 31.058228109934603, Score, 45.90333333333333,sConstrainedRandomWalk,Cost, 68.38127768457163, Score, -45.90333333333333, PathLength, 136.0,
hRandomDirection,Cost, 14.622697301780342, Score, 46.803333333333356,sConstrainedRandomWalk,Cost, 69.86490766771948, Score, -46.803333333333356, PathLength, 139.0,
hRandomSet,Cost, 19.920358615166283, Score, 56.51333333333334,sConstrainedRandomWalk,Cost, 84.22587987342348, Score, -56.51333333333334, PathLength, 168.0,
hRandomFixedDistance,Cost, 183.10555506661672, Score, 49.91999999999998,sConstrainedRandomWalk,Cost, 75.09666300136628, Score, -49.91999999999998, PathLength, 148.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.30222788837001, Score, 46.82333333333331,sConstrainedRandomWalk,Cost, 69.57492992336005, Score, -46.82333333333331, PathLength, 139.0,
hMinimumConnectivity,Cost, 11318.922066444176, Score, 69.07666666666668,sConstrainedRandomWalk,Cost, 103.2187834329037, Score, -69.07666666666668, PathLength, 206.0,
hMaxDistance,Cost, 1835.7842929665949, Score, 48.48999999999999,sConstrainedRandomWalk,Cost, 72.8970609301223, Score, -48.48999999999999, PathLength, 144.0,
hRandom,Cost, 32.81329324792149, Score, 49.51333333333332,sConstrainedRandomWalk,Cost, 74.75413482541742, Score, -49.51333333333332, PathLength, 147.0,
hRandomDirection,Cost, 15.817030725181908, Score, 51.69333333333335,sConstrainedRandomWalk,Cost, 78.27073886467106, Score, -51.69333333333335, PathLength, 154.0,
hRandomSet,Cost, 23.314101322351284, Score, 61.04333333333335,sConstrainedRandomWalk,Cost, 91.9057762911853, Score, -61.04333333333335, PathLength, 182.0,
hRandomFixedDistance,Cost, 73.04364746430271, Score, 56.056666666666686,sConstrainedRandomWalk,Cost, 84.47255015003113, Score, -56.056666666666686, PathLength, 167.0,
hLowEdgeCostRandomFixedDistance,Cost, 136.00171307868737, Score, 56.25666666666667,sConstrainedRandomWalk,Cost, 86.13837159976059, Score, -56.25666666666667, PathLength, 167.0,
hMinimumConnectivity,Cost, 11815.004949642636, Score, 83.00333333333334,sConstrainedRandomWalk,Cost, 125.62232725153373, Score, -83.00333333333334, PathLength, 248.0,
hMaxDistance,Cost, 1927.0087267044896, Score, 49.79666666666668,sConstrainedRandomWalk,Cost, 74.8942757125339, Score, -49.79666666666668, PathLength, 148.0,
hRandom,Cost, 30.15650867227034, Score, 51.77999999999998,sConstrainedRandomWalk,Cost, 72.26003211107559, Score, -51.77999999999998, PathLength, 154.0,
hRandomDirection,Cost, 15.449659793602963, Score, 49.64333333333333,sConstrainedRandomWalk,Cost, 69.66797455753742, Score, -49.64333333333333, PathLength, 147.0,
hRandomSet,Cost, 20.9838488179686, Score, 58.79333333333334,sConstrainedRandomWalk,Cost, 82.85586375856127, Score, -58.79333333333334, PathLength, 175.0,
hRandomFixedDistance,Cost, 165.7130119521059, Score, 52.54666666666666,sConstrainedRandomWalk,Cost, 73.77562609567202, Score, -52.54666666666666, PathLength, 156.0,
hLowEdgeCostRandomFixedDistance,Cost, 52.687003198764714, Score, 58.56666666666666,sConstrainedRandomWalk,Cost, 82.55853770608365, Score, -58.56666666666666, PathLength, 174.0,
hMinimumConnectivity,Cost, 12135.46935763997, Score, 73.00666666666666,sConstrainedRandomWalk,Cost, 102.32914892564916, Score, -73.00666666666666, PathLength, 218.0,
hMaxDistance,Cost, 1941.7156391596682, Score, 52.533333333333346,sConstrainedRandomWalk,Cost, 74.1240687184354, Score, -52.533333333333346, PathLength, 156.0,
hRandom,Cost, 36.96839105086252, Score, 51.01,sConstrainedRandomWalk,Cost, 82.34189209866237, Score, -51.01, PathLength, 152.0,
hRandomDirection,Cost, 18.240400694476254, Score, 48.80999999999999,sConstrainedRandomWalk,Cost, 79.28735815585156, Score, -48.80999999999999, PathLength, 145.0,
hRandomSet,Cost, 26.901927055995156, Score, 56.03000000000001,sConstrainedRandomWalk,Cost, 91.48103591641025, Score, -56.03000000000001, PathLength, 167.0,
hRandomFixedDistance,Cost, 129.98784698560533, Score, 53.31666666666665,sConstrainedRandomWalk,Cost, 86.22306605714512, Score, -53.31666666666665, PathLength, 158.0,
hLowEdgeCostRandomFixedDistance,Cost, 136.49004793369005, Score, 51.97999999999998,sConstrainedRandomWalk,Cost, 83.91647613736839, Score, -51.97999999999998, PathLength, 154.0,
hMinimumConnectivity,Cost, 10914.55433385909, Score, 73.15,sConstrainedRandomWalk,Cost, 119.69652412964686, Score, -73.15, PathLength, 218.0,
hMaxDistance,Cost, 2276.3826099538655, Score, 50.06333333333332,sConstrainedRandomWalk,Cost, 80.90082590743913, Score, -50.06333333333332, PathLength, 149.0,
hRandom,Cost, 34.09165955805368, Score, 52.88333333333335,sConstrainedRandomWalk,Cost, 77.59494489504338, Score, -52.88333333333335, PathLength, 157.0,
hRandomDirection,Cost, 16.715439632445072, Score, 46.06666666666664,sConstrainedRandomWalk,Cost, 66.5511594187858, Score, -46.06666666666664, PathLength, 137.0,
hRandomSet,Cost, 21.845365749402358, Score, 58.69666666666667,sConstrainedRandomWalk,Cost, 85.45216577518963, Score, -58.69666666666667, PathLength, 175.0,
hRandomFixedDistance,Cost, 144.43387233384917, Score, 59.373333333333306,sConstrainedRandomWalk,Cost, 86.35211709883656, Score, -59.373333333333306, PathLength, 177.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.521305135299304, Score, 63.540000000000006,sConstrainedRandomWalk,Cost, 92.63727274598219, Score, -63.540000000000006, PathLength, 189.0,
hMinimumConnectivity,Cost, 13105.129354198765, Score, 84.66000000000004,sConstrainedRandomWalk,Cost, 125.46827931637863, Score, -84.66000000000004, PathLength, 252.0,
hMaxDistance,Cost, 2144.783318269384, Score, 51.80666666666668,sConstrainedRandomWalk,Cost, 75.83042922807034, Score, -51.80666666666668, PathLength, 154.0,
hRandom,Cost, 33.098298127454065, Score, 48.22,sConstrainedRandomWalk,Cost, 67.17296003055674, Score, -48.22, PathLength, 143.0,
hRandomDirection,Cost, 16.08990119006534, Score, 49.05666666666668,sConstrainedRandomWalk,Cost, 67.58382887808553, Score, -49.05666666666668, PathLength, 146.0,
hRandomSet,Cost, 21.071486720752596, Score, 54.70000000000002,sConstrainedRandomWalk,Cost, 75.51412521722428, Score, -54.70000000000002, PathLength, 163.0,
hRandomFixedDistance,Cost, 33.44763129014676, Score, 51.583333333333286,sConstrainedRandomWalk,Cost, 70.92824457686504, Score, -51.583333333333286, PathLength, 153.0,
hLowEdgeCostRandomFixedDistance,Cost, 80.43559894075855, Score, 53.29333333333332,sConstrainedRandomWalk,Cost, 74.02661414119156, Score, -53.29333333333332, PathLength, 158.0,
hMinimumConnectivity,Cost, 11068.616622586544, Score, 62.24666666666667,sConstrainedRandomWalk,Cost, 86.09591527248469, Score, -62.24666666666667, PathLength, 185.0,
hMaxDistance,Cost, 2030.4232946967586, Score, 48.73666666666667,sConstrainedRandomWalk,Cost, 67.02045421397294, Score, -48.73666666666667, PathLength, 145.0,
hRandom,Cost, 38.226857896994844, Score, 55.04,sConstrainedRandomWalk,Cost, 84.15058323023186, Score, -55.04, PathLength, 164.0,
hRandomDirection,Cost, 18.836386800603236, Score, 51.60333333333334,sConstrainedRandomWalk,Cost, 79.21082803143732, Score, -51.60333333333334, PathLength, 153.0,
hRandomSet,Cost, 26.149583395398878, Score, 66.87,sConstrainedRandomWalk,Cost, 102.32702770363818, Score, -66.87, PathLength, 199.0,
hRandomFixedDistance,Cost, 188.9298482148789, Score, 54.92999999999999,sConstrainedRandomWalk,Cost, 84.56216856973553, Score, -54.92999999999999, PathLength, 163.0,
hLowEdgeCostRandomFixedDistance,Cost, 95.50098251017431, Score, 58.52000000000001,sConstrainedRandomWalk,Cost, 89.72181950501675, Score, -58.52000000000001, PathLength, 174.0,
hMinimumConnectivity,Cost, 14511.798638108223, Score, 97.26666666666664,sConstrainedRandomWalk,Cost, 149.68947151455706, Score, -97.26666666666664, PathLength, 290.0,
hMaxDistance,Cost, 18.761803865383275, Score, 54.77333333333333,sConstrainedRandomWalk,Cost, 84.38814065274451, Score, -54.77333333333333, PathLength, 163.0,
hRandom,Cost, 39.01959719691729, Score, 53.26666666666665,sConstrainedRandomWalk,Cost, 79.91429498183466, Score, -53.26666666666665, PathLength, 158.0,
hRandomDirection,Cost, 18.619789001457363, Score, 51.14999999999999,sConstrainedRandomWalk,Cost, 76.85524249285493, Score, -51.14999999999999, PathLength, 152.0,
hRandomSet,Cost, 25.58593559325432, Score, 58.729999999999976,sConstrainedRandomWalk,Cost, 88.26722519857404, Score, -58.729999999999976, PathLength, 175.0,
hRandomFixedDistance,Cost, 215.71127053756095, Score, 50.893333333333324,sConstrainedRandomWalk,Cost, 76.50565051489129, Score, -50.893333333333324, PathLength, 151.0,
hLowEdgeCostRandomFixedDistance,Cost, 194.70747604373767, Score, 57.32999999999999,sConstrainedRandomWalk,Cost, 85.68579183365694, Score, -57.32999999999999, PathLength, 170.0,
hMinimumConnectivity,Cost, 13208.338284682397, Score, 77.66999999999999,sConstrainedRandomWalk,Cost, 116.48146092879426, Score, -77.66999999999999, PathLength, 232.0,
hMaxDistance,Cost, 2391.8196377722675, Score, 54.97666666666665,sConstrainedRandomWalk,Cost, 82.34537845338083, Score, -54.97666666666665, PathLength, 163.0,
hRandom,Cost, 40.000008960406916, Score, 56.90333333333333,sConstrainedRandomWalk,Cost, 85.04395585984213, Score, -56.90333333333333, PathLength, 169.0,
hRandomDirection,Cost, 18.95434562858147, Score, 56.12666666666667,sConstrainedRandomWalk,Cost, 83.78229246953586, Score, -56.12666666666667, PathLength, 167.0,
hRandomSet,Cost, 24.28553605157374, Score, 80.07000000000004,sConstrainedRandomWalk,Cost, 119.45772365360769, Score, -80.07000000000004, PathLength, 239.0,
hRandomFixedDistance,Cost, 18.936771347383104, Score, 53.576666666666696,sConstrainedRandomWalk,Cost, 79.43169874866877, Score, -53.576666666666696, PathLength, 159.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.5688995739375775, Score, 50.90666666666668,sConstrainedRandomWalk,Cost, 75.86963845812758, Score, -50.90666666666668, PathLength, 151.0,
hMinimumConnectivity,Cost, 12559.84245928508, Score, 105.92666666666666,sConstrainedRandomWalk,Cost, 157.23914864796242, Score, -105.92666666666666, PathLength, 316.0,
hMaxDistance,Cost, 2505.8485908293774, Score, 54.14,sConstrainedRandomWalk,Cost, 79.8370151773516, Score, -54.14, PathLength, 161.0,
hRandom,Cost, 41.80703290819256, Score, 47.81999999999999,sConstrainedRandomWalk,Cost, 72.19374584651962, Score, -47.81999999999999, PathLength, 142.0,
hRandomDirection,Cost, 19.82047125969578, Score, 47.92333333333334,sConstrainedRandomWalk,Cost, 72.50933393374423, Score, -47.92333333333334, PathLength, 142.0,
hRandomSet,Cost, 28.70218473317163, Score, 53.0833333333333,sConstrainedRandomWalk,Cost, 80.92703911123301, Score, -53.0833333333333, PathLength, 158.0,
hRandomFixedDistance,Cost, 20.10396027428267, Score, 49.25,sConstrainedRandomWalk,Cost, 74.85062579583176, Score, -49.25, PathLength, 146.0,
hLowEdgeCostRandomFixedDistance,Cost, 214.39527132757587, Score, 50.46666666666666,sConstrainedRandomWalk,Cost, 76.5469793478946, Score, -50.46666666666666, PathLength, 150.0,
hMinimumConnectivity,Cost, 13693.518265781631, Score, 57.61999999999999,sConstrainedRandomWalk,Cost, 86.81610343971386, Score, -57.61999999999999, PathLength, 171.0,
hMaxDistance,Cost, 19.872020488070927, Score, 47.64,sConstrainedRandomWalk,Cost, 72.01752338330924, Score, -47.64, PathLength, 141.0,
hRandom,Cost, 40.94215798023342, Score, 54.82333333333333,sConstrainedRandomWalk,Cost, 79.41943323684086, Score, -54.82333333333333, PathLength, 163.0,
hRandomDirection,Cost, 19.49847121729213, Score, 52.93999999999999,sConstrainedRandomWalk,Cost, 76.06908987877823, Score, -52.93999999999999, PathLength, 157.0,
hRandomSet,Cost, 22.595355528528668, Score, 63.49666666666665,sConstrainedRandomWalk,Cost, 91.60194729286943, Score, -63.49666666666665, PathLength, 189.0,
hRandomFixedDistance,Cost, 232.25236696753396, Score, 57.86333333333333,sConstrainedRandomWalk,Cost, 83.32395654486805, Score, -57.86333333333333, PathLength, 172.0,
hLowEdgeCostRandomFixedDistance,Cost, 81.18358624972575, Score, 55.82333333333333,sConstrainedRandomWalk,Cost, 80.95028486353291, Score, -55.82333333333333, PathLength, 166.0,
hMinimumConnectivity,Cost, 14401.8813479036, Score, 77.55666666666667,sConstrainedRandomWalk,Cost, 112.2289447681694, Score, -77.55666666666667, PathLength, 231.0,
hMaxDistance,Cost, 2460.747707031965, Score, 56.46333333333333,sConstrainedRandomWalk,Cost, 81.21127774445605, Score, -56.46333333333333, PathLength, 168.0,
hRandom,Cost, 42.38384387504307, Score, 55.393333333333324,sConstrainedRandomWalk,Cost, 78.93157974845293, Score, -55.393333333333324, PathLength, 165.0,
hRandomDirection,Cost, 19.753991065916548, Score, 50.39,sConstrainedRandomWalk,Cost, 72.28997018154281, Score, -50.39, PathLength, 150.0,
hRandomSet,Cost, 26.06612209018563, Score, 64.78333333333333,sConstrainedRandomWalk,Cost, 92.64246532164395, Score, -64.78333333333333, PathLength, 193.0,
hRandomFixedDistance,Cost, 266.25450117359236, Score, 52.45333333333333,sConstrainedRandomWalk,Cost, 74.80042500072149, Score, -52.45333333333333, PathLength, 156.0,
hLowEdgeCostRandomFixedDistance,Cost, 243.1416682970138, Score, 52.10666666666666,sConstrainedRandomWalk,Cost, 74.86268164804596, Score, -52.10666666666666, PathLength, 155.0,
hMinimumConnectivity,Cost, 14628.642236094725, Score, 84.05333333333333,sConstrainedRandomWalk,Cost, 121.40765005770581, Score, -84.05333333333333, PathLength, 251.0,
hMaxDistance,Cost, 2717.3240120234577, Score, 54.17666666666664,sConstrainedRandomWalk,Cost, 77.00433843729594, Score, -54.17666666666664, PathLength, 161.0,
hRandom,Cost, 44.267071025017785, Score, 55.81666666666666,sConstrainedRandomWalk,Cost, 81.05432631008233, Score, -55.81666666666666, PathLength, 166.0,
hRandomDirection,Cost, 20.411368423648927, Score, 55.75666666666665,sConstrainedRandomWalk,Cost, 81.64056250599504, Score, -55.75666666666665, PathLength, 166.0,
hRandomSet,Cost, 27.31523708258771, Score, 66.44666666666667,sConstrainedRandomWalk,Cost, 96.06022678803312, Score, -66.44666666666667, PathLength, 198.0,
hRandomFixedDistance,Cost, 130.62418545599573, Score, 57.786666666666676,sConstrainedRandomWalk,Cost, 83.82311522755957, Score, -57.786666666666676, PathLength, 172.0,
hLowEdgeCostRandomFixedDistance,Cost, 115.76875714090214, Score, 57.77000000000001,sConstrainedRandomWalk,Cost, 83.8008556430107, Score, -57.77000000000001, PathLength, 172.0,
hMinimumConnectivity,Cost, 14752.9827650801, Score, 79.23333333333336,sConstrainedRandomWalk,Cost, 115.43712586182093, Score, -79.23333333333336, PathLength, 236.0,
hMaxDistance,Cost, 20.761288511807855, Score, 50.903333333333315,sConstrainedRandomWalk,Cost, 73.65318429492844, Score, -50.903333333333315, PathLength, 151.0,
hRandom,Cost, 46.851418071456045, Score, 57.62333333333334,sConstrainedRandomWalk,Cost, 85.84053523311348, Score, -57.62333333333334, PathLength, 171.0,
hRandomDirection,Cost, 21.81200220234832, Score, 53.899999999999984,sConstrainedRandomWalk,Cost, 79.65128548877797, Score, -53.899999999999984, PathLength, 160.0,
hRandomSet,Cost, 28.880941654164694, Score, 71.73,sConstrainedRandomWalk,Cost, 106.68435726176331, Score, -71.73, PathLength, 214.0,
hRandomFixedDistance,Cost, 47.12586453134745, Score, 53.63,sConstrainedRandomWalk,Cost, 79.76859416667244, Score, -53.63, PathLength, 159.0,
hLowEdgeCostRandomFixedDistance,Cost, 94.60070415181889, Score, 67.00333333333334,sConstrainedRandomWalk,Cost, 99.72116551642974, Score, -67.00333333333334, PathLength, 200.0,
hMinimumConnectivity,Cost, 14903.324756271812, Score, 91.15666666666667,sConstrainedRandomWalk,Cost, 136.19766231610865, Score, -91.15666666666667, PathLength, 272.0,
hMaxDistance,Cost, 2913.3005089362164, Score, 54.72666666666666,sConstrainedRandomWalk,Cost, 81.36245609076954, Score, -54.72666666666666, PathLength, 163.0,
hRandom,Cost, 44.016845706985116, Score, 63.20333333333332,sConstrainedRandomWalk,Cost, 86.4548394747973, Score, -63.20333333333332, PathLength, 188.0,
hRandomDirection,Cost, 20.75520564078362, Score, 54.20666666666667,sConstrainedRandomWalk,Cost, 74.53032988159123, Score, -54.20666666666667, PathLength, 161.0,
hRandomSet,Cost, 22.120378006735127, Score, 67.13666666666668,sConstrainedRandomWalk,Cost, 91.55531992711946, Score, -67.13666666666668, PathLength, 200.0,
hRandomFixedDistance,Cost, 132.44327457703298, Score, 64.4466666666667,sConstrainedRandomWalk,Cost, 88.70446047816677, Score, -64.4466666666667, PathLength, 192.0,
hLowEdgeCostRandomFixedDistance,Cost, 147.8967381197215, Score, 59.04666666666665,sConstrainedRandomWalk,Cost, 81.41106647922878, Score, -59.04666666666665, PathLength, 176.0,
hMinimumConnectivity,Cost, 14930.462055302352, Score, 83.65666666666667,sConstrainedRandomWalk,Cost, 114.88906013982789, Score, -83.65666666666667, PathLength, 249.0,
