[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomDirection,Cost, 12.65439760471036, Score, 160.99350649350643,sConstrainedRandomWalk,Cost, 118.46336018825045, Score, -160.99350649350643, PathLength, 246.0,
hRandomSet,Cost, 27.144010457934392, Score, 196.2272727272728,sConstrainedRandomWalk,Cost, 144.7987022252287, Score, -196.2272727272728, PathLength, 301.0,
hRandomFixedDistance,Cost, 108.23387098545028, Score, 184.94805194805195,sConstrainedRandomWalk,Cost, 135.89822172610155, Score, -184.94805194805195, PathLength, 283.0,
hLowEdgeCostRandomFixedDistance,Cost, 63.7120036124322, Score, 172.42207792207788,sConstrainedRandomWalk,Cost, 126.65557924026217, Score, -172.42207792207788, PathLength, 264.0,
hMinimumConnectivity,Cost, 70.7179848879879, Score, 259.0324675324676,sConstrainedRandomWalk,Cost, 192.04522951390678, Score, -259.0324675324676, PathLength, 397.0,
hMaxDistance,Cost, 1355.0592034114118, Score, 159.38311688311688,sConstrainedRandomWalk,Cost, 116.44156679418735, Score, -159.38311688311688, PathLength, 244.0,
hRandom,Cost, 27.703256413447985, Score, 206.15068493150687,sConstrainedRandomWalk,Cost, 153.65184237471922, Score, -206.15068493150687, PathLength, 299.0,
hRandomDirection,Cost, 14.534806226030678, Score, 193.52054794520544,sConstrainedRandomWalk,Cost, 144.75877752673304, Score, -193.52054794520544, PathLength, 281.0,
hRandomSet,Cost, 32.16057103238007, Score, 249.69178082191786,sConstrainedRandomWalk,Cost, 185.829200480721, Score, -249.69178082191786, PathLength, 363.0,
hRandomFixedDistance,Cost, 89.46664454009631, Score, 230.76712328767124,sConstrainedRandomWalk,Cost, 172.62101699221316, Score, -230.76712328767124, PathLength, 335.0,
hLowEdgeCostRandomFixedDistance,Cost, 138.22254572674132, Score, 219.2123287671233,sConstrainedRandomWalk,Cost, 163.73642046081116, Score, -219.2123287671233, PathLength, 319.0,
hMinimumConnectivity,Cost, 74.63242274516334, Score, 310.6986301369863,sConstrainedRandomWalk,Cost, 230.55211185398107, Score, -310.6986301369863, PathLength, 452.0,
hMaxDistance,Cost, 1416.8647513298915, Score, 205.8698630136986,sConstrainedRandomWalk,Cost, 153.93870755551796, Score, -205.8698630136986, PathLength, 299.0,
hRandom,Cost, 31.1244438558247, Score, 223.20143884892087,sConstrainedRandomWalk,Cost, 159.37246597703597, Score, -223.20143884892087, PathLength, 309.0,
hRandomDirection,Cost, 16.875710554719777, Score, 203.93525179856113,sConstrainedRandomWalk,Cost, 145.51218287357125, Score, -203.93525179856113, PathLength, 282.0,
hRandomSet,Cost, 35.01111452039376, Score, 239.92805755395682,sConstrainedRandomWalk,Cost, 171.5349034018175, Score, -239.92805755395682, PathLength, 332.0,
hRandomFixedDistance,Cost, 100.64433452430806, Score, 207.7194244604317,sConstrainedRandomWalk,Cost, 147.59847484494915, Score, -207.7194244604317, PathLength, 287.0,
hLowEdgeCostRandomFixedDistance,Cost, 32.03977919924236, Score, 223.51079136690652,sConstrainedRandomWalk,Cost, 159.99221763113505, Score, -223.51079136690652, PathLength, 309.0,
hMinimumConnectivity,Cost, 68.72511208009459, Score, 300.4172661870504,sConstrainedRandomWalk,Cost, 214.18648250039726, Score, -300.4172661870504, PathLength, 416.0,
hMaxDistance,Cost, 16.052729214147593, Score, 191.5755395683453,sConstrainedRandomWalk,Cost, 136.50024476539792, Score, -191.5755395683453, PathLength, 265.0,
hRandom,Cost, 32.10251275238792, Score, 198.87837837837836,sConstrainedRandomWalk,Cost, 143.5272561116424, Score, -198.87837837837836, PathLength, 293.0,
hRandomDirection,Cost, 16.159952669701386, Score, 168.00675675675674,sConstrainedRandomWalk,Cost, 121.84354948234841, Score, -168.00675675675674, PathLength, 247.0,
hRandomSet,Cost, 33.37867621757628, Score, 234.21621621621628,sConstrainedRandomWalk,Cost, 169.51377937335005, Score, -234.21621621621628, PathLength, 345.0,
hRandomFixedDistance,Cost, 44.08189734143915, Score, 187.12162162162167,sConstrainedRandomWalk,Cost, 135.94285835298183, Score, -187.12162162162167, PathLength, 275.0,
hLowEdgeCostRandomFixedDistance,Cost, 87.13467438488178, Score, 206.96621621621628,sConstrainedRandomWalk,Cost, 148.93075493249992, Score, -206.96621621621628, PathLength, 305.0,
hMinimumConnectivity,Cost, 74.80392906052101, Score, 250.76351351351346,sConstrainedRandomWalk,Cost, 181.74900191118797, Score, -250.76351351351346, PathLength, 370.0,
hMaxDistance,Cost, 16.019630084250323, Score, 193.41216216216225,sConstrainedRandomWalk,Cost, 139.92222108291548, Score, -193.41216216216225, PathLength, 285.0,
hRandom,Cost, 32.0977500932932, Score, 176.23417721518987,sConstrainedRandomWalk,Cost, 138.97341861304432, Score, -176.23417721518987, PathLength, 277.0,
hRandomDirection,Cost, 16.335050955087805, Score, 170.89240506329116,sConstrainedRandomWalk,Cost, 135.42074098589177, Score, -170.89240506329116, PathLength, 269.0,
hRandomSet,Cost, 31.2668092504003, Score, 213.70886075949366,sConstrainedRandomWalk,Cost, 169.3141674136172, Score, -213.70886075949366, PathLength, 336.0,
hRandomFixedDistance,Cost, 67.61886606125067, Score, 191.53797468354438,sConstrainedRandomWalk,Cost, 151.9985386694133, Score, -191.53797468354438, PathLength, 301.0,
hLowEdgeCostRandomFixedDistance,Cost, 28.938743519209744, Score, 181.55063291139243,sConstrainedRandomWalk,Cost, 143.10174570784568, Score, -181.55063291139243, PathLength, 285.0,
hMinimumConnectivity,Cost, 72.22709335406716, Score, 269.7468354430379,sConstrainedRandomWalk,Cost, 214.122194332163, Score, -269.7468354430379, PathLength, 425.0,
hMaxDistance,Cost, 1781.0336574600942, Score, 186.05063291139243,sConstrainedRandomWalk,Cost, 147.62742682576425, Score, -186.05063291139243, PathLength, 292.0,
hRandom,Cost, 35.52123936455978, Score, 233.74482758620684,sConstrainedRandomWalk,Cost, 171.0404538289695, Score, -233.74482758620684, PathLength, 337.0,
hRandomDirection,Cost, 18.302276220421074, Score, 206.00000000000003,sConstrainedRandomWalk,Cost, 150.07705374461824, Score, -206.00000000000003, PathLength, 297.0,
hRandomSet,Cost, 40.84649672966728, Score, 262.97241379310356,sConstrainedRandomWalk,Cost, 193.24694152745607, Score, -262.97241379310356, PathLength, 380.0,
hRandomFixedDistance,Cost, 142.91673053797376, Score, 263.8827586206898,sConstrainedRandomWalk,Cost, 194.03990743999518, Score, -263.8827586206898, PathLength, 381.0,
hLowEdgeCostRandomFixedDistance,Cost, 96.4429170656147, Score, 243.12413793103445,sConstrainedRandomWalk,Cost, 177.7995496619169, Score, -243.12413793103445, PathLength, 351.0,
hMinimumConnectivity,Cost, 91.3430033069532, Score, 320.33103448275864,sConstrainedRandomWalk,Cost, 238.77284347611698, Score, -320.33103448275864, PathLength, 463.0,
hMaxDistance,Cost, 1790.2671248226004, Score, 226.60689655172405,sConstrainedRandomWalk,Cost, 165.56441605071802, Score, -226.60689655172405, PathLength, 327.0,
hRandom,Cost, 31.268985068639775, Score, 148.6951219512195,sConstrainedRandomWalk,Cost, 121.96635274466766, Score, -148.6951219512195, PathLength, 242.0,
hRandomDirection,Cost, 15.944080301762746, Score, 139.4756097560976,sConstrainedRandomWalk,Cost, 114.24959729273434, Score, -139.4756097560976, PathLength, 227.0,
hRandomSet,Cost, 35.53992976220897, Score, 221.26219512195115,sConstrainedRandomWalk,Cost, 181.565671517025, Score, -221.26219512195115, PathLength, 361.0,
hRandomFixedDistance,Cost, 46.37059392648397, Score, 174.36585365853662,sConstrainedRandomWalk,Cost, 142.02577415248393, Score, -174.36585365853662, PathLength, 284.0,
hLowEdgeCostRandomFixedDistance,Cost, 60.5352155639079, Score, 174.2439024390244,sConstrainedRandomWalk,Cost, 142.50323979207337, Score, -174.2439024390244, PathLength, 284.0,
hMinimumConnectivity,Cost, 183.22832714683085, Score, 283.6341463414634,sConstrainedRandomWalk,Cost, 234.18415760640787, Score, -283.6341463414634, PathLength, 464.0,
hMaxDistance,Cost, 16.2319943180516, Score, 150.15243902439025,sConstrainedRandomWalk,Cost, 123.51820874253164, Score, -150.15243902439025, PathLength, 245.0,
hRandom,Cost, 36.675187581648146, Score, 186.99378881987573,sConstrainedRandomWalk,Cost, 153.14441465516137, Score, -186.99378881987573, PathLength, 300.0,
hRandomDirection,Cost, 18.835037580347258, Score, 170.89440993788816,sConstrainedRandomWalk,Cost, 139.12337034175383, Score, -170.89440993788816, PathLength, 274.0,
hRandomSet,Cost, 40.082232873982086, Score, 210.888198757764,sConstrainedRandomWalk,Cost, 173.861213083892, Score, -210.888198757764, PathLength, 338.0,
hRandomFixedDistance,Cost, 189.33253540817796, Score, 196.3416149068323,sConstrainedRandomWalk,Cost, 160.65813782146836, Score, -196.3416149068323, PathLength, 315.0,
hLowEdgeCostRandomFixedDistance,Cost, 11.883600950569257, Score, 166.93167701863356,sConstrainedRandomWalk,Cost, 137.16295222966014, Score, -166.93167701863356, PathLength, 267.0,
hMinimumConnectivity,Cost, 91.26543371059725, Score, 263.5527950310559,sConstrainedRandomWalk,Cost, 216.33647917960326, Score, -263.5527950310559, PathLength, 423.0,
hMaxDistance,Cost, 2060.9952795372064, Score, 181.6770186335404,sConstrainedRandomWalk,Cost, 148.93255021254112, Score, -181.6770186335404, PathLength, 291.0,
hRandom,Cost, 34.658577403370984, Score, 192.22875816993457,sConstrainedRandomWalk,Cost, 139.17269025215114, Score, -192.22875816993457, PathLength, 293.0,
hRandomDirection,Cost, 17.18903135494287, Score, 189.70588235294122,sConstrainedRandomWalk,Cost, 138.20874991647986, Score, -189.70588235294122, PathLength, 289.0,
hRandomSet,Cost, 41.31640133646588, Score, 227.0522875816995,sConstrainedRandomWalk,Cost, 166.13154089247885, Score, -227.0522875816995, PathLength, 346.0,
hRandomFixedDistance,Cost, 40.87538027779343, Score, 197.55555555555569,sConstrainedRandomWalk,Cost, 143.31779428158828, Score, -197.55555555555569, PathLength, 301.0,
hLowEdgeCostRandomFixedDistance,Cost, 74.59718757943578, Score, 192.10457516339866,sConstrainedRandomWalk,Cost, 139.99347875917678, Score, -192.10457516339866, PathLength, 292.0,
hMinimumConnectivity,Cost, 84.87486770482829, Score, 284.47058823529403,sConstrainedRandomWalk,Cost, 207.87288416716933, Score, -284.47058823529403, PathLength, 434.0,
hMaxDistance,Cost, 1985.6982577291587, Score, 188.09150326797396,sConstrainedRandomWalk,Cost, 136.20698800045247, Score, -188.09150326797396, PathLength, 286.0,
hRandom,Cost, 39.34884808873429, Score, 182.94968553459125,sConstrainedRandomWalk,Cost, 142.30770966373643, Score, -182.94968553459125, PathLength, 289.0,
hRandomDirection,Cost, 20.381036318284867, Score, 164.35220125786162,sConstrainedRandomWalk,Cost, 126.80177453612175, Score, -164.35220125786162, PathLength, 260.0,
hRandomSet,Cost, 35.10794179942755, Score, 200.0817610062893,sConstrainedRandomWalk,Cost, 156.79833147273442, Score, -200.0817610062893, PathLength, 317.0,
hRandomFixedDistance,Cost, 127.66687267729749, Score, 186.943396226415,sConstrainedRandomWalk,Cost, 145.03438615002088, Score, -186.943396226415, PathLength, 296.0,
hLowEdgeCostRandomFixedDistance,Cost, 75.78771525808924, Score, 179.26415094339626,sConstrainedRandomWalk,Cost, 138.6075456440887, Score, -179.26415094339626, PathLength, 284.0,
hMinimumConnectivity,Cost, 844.260643102795, Score, 257.566037735849,sConstrainedRandomWalk,Cost, 201.22305770597788, Score, -257.566037735849, PathLength, 408.0,
hMaxDistance,Cost, 2301.958551162464, Score, 165.89308176100633,sConstrainedRandomWalk,Cost, 129.17480328119078, Score, -165.89308176100633, PathLength, 262.0,
hRandom,Cost, 42.22876052508289, Score, 238.71631205673762,sConstrainedRandomWalk,Cost, 168.08616044037743, Score, -238.71631205673762, PathLength, 335.0,
hRandomDirection,Cost, 21.606261583042084, Score, 212.7659574468084,sConstrainedRandomWalk,Cost, 150.13102335580498, Score, -212.7659574468084, PathLength, 299.0,
hRandomSet,Cost, 45.01953581052691, Score, 293.43262411347513,sConstrainedRandomWalk,Cost, 205.01223947318115, Score, -293.43262411347513, PathLength, 412.0,
hRandomFixedDistance,Cost, 21.766952756335662, Score, 221.56737588652476,sConstrainedRandomWalk,Cost, 156.63883502543268, Score, -221.56737588652476, PathLength, 311.0,
hLowEdgeCostRandomFixedDistance,Cost, 182.90920626429394, Score, 263.3475177304965,sConstrainedRandomWalk,Cost, 183.48349622795607, Score, -263.3475177304965, PathLength, 370.0,
hMinimumConnectivity,Cost, 98.18959152118545, Score, 322.80851063829795,sConstrainedRandomWalk,Cost, 225.88398308959714, Score, -322.80851063829795, PathLength, 454.0,
hMaxDistance,Cost, 2172.2356736243864, Score, 252.24822695035465,sConstrainedRandomWalk,Cost, 176.98008239097476, Score, -252.24822695035465, PathLength, 354.0,
hRandom,Cost, 46.875880049070055, Score, 163.01298701298703,sConstrainedRandomWalk,Cost, 135.3496617715097, Score, -163.01298701298703, PathLength, 250.0,
hRandomDirection,Cost, 24.195233193277772, Score, 176.51948051948054,sConstrainedRandomWalk,Cost, 145.80391834608926, Score, -176.51948051948054, PathLength, 270.0,
hRandomSet,Cost, 40.01840556368007, Score, 187.68181818181813,sConstrainedRandomWalk,Cost, 155.39184601359457, Score, -187.68181818181813, PathLength, 288.0,
hRandomFixedDistance,Cost, 262.49450430781127, Score, 194.88311688311697,sConstrainedRandomWalk,Cost, 161.7761048412388, Score, -194.88311688311697, PathLength, 299.0,
hLowEdgeCostRandomFixedDistance,Cost, 167.6506966557836, Score, 203.8506493506494,sConstrainedRandomWalk,Cost, 169.32071438917097, Score, -203.8506493506494, PathLength, 312.0,
hMinimumConnectivity,Cost, 117.17707067514755, Score, 246.71428571428572,sConstrainedRandomWalk,Cost, 205.05730324824756, Score, -246.71428571428572, PathLength, 378.0,
hMaxDistance,Cost, 2795.983998049578, Score, 170.99350649350643,sConstrainedRandomWalk,Cost, 141.88418590165873, Score, -170.99350649350643, PathLength, 262.0,
hRandom,Cost, 37.97447859959145, Score, 226.7260273972602,sConstrainedRandomWalk,Cost, 140.55793336960363, Score, -226.7260273972602, PathLength, 330.0,
hRandomDirection,Cost, 19.703805723124553, Score, 218.75342465753428,sConstrainedRandomWalk,Cost, 136.13206301718478, Score, -218.75342465753428, PathLength, 318.0,
hRandomSet,Cost, 34.30439018499839, Score, 253.93150684931516,sConstrainedRandomWalk,Cost, 158.08326103905299, Score, -253.93150684931516, PathLength, 369.0,
hRandomFixedDistance,Cost, 19.948937359037487, Score, 232.98630136986304,sConstrainedRandomWalk,Cost, 145.0046565281715, Score, -232.98630136986304, PathLength, 339.0,
hLowEdgeCostRandomFixedDistance,Cost, 79.57421225080266, Score, 223.52054794520555,sConstrainedRandomWalk,Cost, 139.6116561731887, Score, -223.52054794520555, PathLength, 325.0,
hMinimumConnectivity,Cost, 74.25830576451047, Score, 298.5890410958904,sConstrainedRandomWalk,Cost, 187.36919170933962, Score, -298.5890410958904, PathLength, 434.0,
hMaxDistance,Cost, 2227.605601053514, Score, 219.82876712328758,sConstrainedRandomWalk,Cost, 136.91344974083663, Score, -219.82876712328758, PathLength, 319.0,
hRandom,Cost, 43.73170664695468, Score, 221.2585034013605,sConstrainedRandomWalk,Cost, 157.92240999416902, Score, -221.2585034013605, PathLength, 324.0,
hRandomDirection,Cost, 21.91231065337116, Score, 222.88435374149662,sConstrainedRandomWalk,Cost, 159.11302111670636, Score, -222.88435374149662, PathLength, 326.0,
hRandomSet,Cost, 47.33193693208395, Score, 242.8843537414967,sConstrainedRandomWalk,Cost, 173.25748986061544, Score, -242.8843537414967, PathLength, 356.0,
hRandomFixedDistance,Cost, 22.27007018602215, Score, 210.22448979591834,sConstrainedRandomWalk,Cost, 150.6645198958192, Score, -210.22448979591834, PathLength, 308.0,
hLowEdgeCostRandomFixedDistance,Cost, 203.08244592613767, Score, 203.57142857142856,sConstrainedRandomWalk,Cost, 145.46780918821145, Score, -203.57142857142856, PathLength, 298.0,
hMinimumConnectivity,Cost, 173.8387133380624, Score, 336.43537414965994,sConstrainedRandomWalk,Cost, 243.17511231418987, Score, -336.43537414965994, PathLength, 493.0,
hMaxDistance,Cost, 2448.8619916982493, Score, 215.04081632653066,sConstrainedRandomWalk,Cost, 155.12637856298844, Score, -215.04081632653066, PathLength, 315.0,
hRandom,Cost, 53.42901616938877, Score, 207.4313725490197,sConstrainedRandomWalk,Cost, 173.7210224431896, Score, -207.4313725490197, PathLength, 316.0,
hRandomDirection,Cost, 26.687181144107477, Score, 241.47712418300645,sConstrainedRandomWalk,Cost, 203.29890057327282, Score, -241.47712418300645, PathLength, 368.0,
hRandomSet,Cost, 48.2922954216271, Score, 245.39215686274503,sConstrainedRandomWalk,Cost, 205.10424608855388, Score, -245.39215686274503, PathLength, 374.0,
hRandomFixedDistance,Cost, 234.9800552843857, Score, 221.84313725490196,sConstrainedRandomWalk,Cost, 186.49036918611495, Score, -221.84313725490196, PathLength, 338.0,
hLowEdgeCostRandomFixedDistance,Cost, 227.4164996051456, Score, 214.75163398692814,sConstrainedRandomWalk,Cost, 179.91035860147298, Score, -214.75163398692814, PathLength, 327.0,
hMinimumConnectivity,Cost, 140.92196249280178, Score, 306.79738562091507,sConstrainedRandomWalk,Cost, 257.18359207392115, Score, -306.79738562091507, PathLength, 468.0,
hMaxDistance,Cost, 3102.724673562105, Score, 214.96078431372555,sConstrainedRandomWalk,Cost, 180.45912998940844, Score, -214.96078431372555, PathLength, 327.0,
hRandom,Cost, 53.10597310739042, Score, 232.1702127659575,sConstrainedRandomWalk,Cost, 161.3709137421584, Score, -232.1702127659575, PathLength, 326.0,
hRandomDirection,Cost, 29.106771788421966, Score, 216.07092198581566,sConstrainedRandomWalk,Cost, 149.48020905435368, Score, -216.07092198581566, PathLength, 303.0,
hRandomSet,Cost, 49.77374415503889, Score, 265.2765957446807,sConstrainedRandomWalk,Cost, 184.1415169715932, Score, -265.2765957446807, PathLength, 373.0,
hRandomFixedDistance,Cost, 315.2628714498044, Score, 219.07801418439706,sConstrainedRandomWalk,Cost, 152.18371019924865, Score, -219.07801418439706, PathLength, 307.0,
hLowEdgeCostRandomFixedDistance,Cost, 66.03864412380081, Score, 252.58156028368796,sConstrainedRandomWalk,Cost, 176.51347555447865, Score, -252.58156028368796, PathLength, 355.0,
hMinimumConnectivity,Cost, 86.83786954072735, Score, 287.3829787234044,sConstrainedRandomWalk,Cost, 201.22002190041246, Score, -287.3829787234044, PathLength, 404.0,
hMaxDistance,Cost, 29.891601525721672, Score, 220.12765957446803,sConstrainedRandomWalk,Cost, 153.78966656610336, Score, -220.12765957446803, PathLength, 309.0,
hRandom,Cost, 50.40363116309703, Score, 208.31578947368416,sConstrainedRandomWalk,Cost, 151.44435106500123, Score, -208.31578947368416, PathLength, 315.0,
hRandomDirection,Cost, 25.542044342454624, Score, 219.33552631578948,sConstrainedRandomWalk,Cost, 160.36916102079073, Score, -219.33552631578948, PathLength, 332.0,
hRandomSet,Cost, 42.20962566561615, Score, 238.84868421052636,sConstrainedRandomWalk,Cost, 174.07581431371875, Score, -238.84868421052636, PathLength, 362.0,
hRandomFixedDistance,Cost, 240.03507026590214, Score, 228.65789473684202,sConstrainedRandomWalk,Cost, 167.4771102970825, Score, -228.65789473684202, PathLength, 346.0,
hLowEdgeCostRandomFixedDistance,Cost, 158.49121824211397, Score, 211.41447368421052,sConstrainedRandomWalk,Cost, 153.88030777902813, Score, -211.41447368421052, PathLength, 320.0,
hMinimumConnectivity,Cost, 129.3500734896837, Score, 293.02631578947364,sConstrainedRandomWalk,Cost, 213.87994280102487, Score, -293.02631578947364, PathLength, 444.0,
hMaxDistance,Cost, 24.764804421903378, Score, 220.14473684210526,sConstrainedRandomWalk,Cost, 159.66852139556462, Score, -220.14473684210526, PathLength, 333.0,
hRandom,Cost, 50.35627200114208, Score, 229.0604026845637,sConstrainedRandomWalk,Cost, 160.9053871545234, Score, -229.0604026845637, PathLength, 340.0,
hRandomDirection,Cost, 25.19534114107264, Score, 218.6308724832215,sConstrainedRandomWalk,Cost, 154.12831803338335, Score, -218.6308724832215, PathLength, 324.0,
hRandomSet,Cost, 45.88808926892765, Score, 265.2818791946309,sConstrainedRandomWalk,Cost, 187.49911125022103, Score, -265.2818791946309, PathLength, 394.0,
hRandomFixedDistance,Cost, 165.64909801826553, Score, 252.6308724832215,sConstrainedRandomWalk,Cost, 176.96779850069012, Score, -252.6308724832215, PathLength, 375.0,
hLowEdgeCostRandomFixedDistance,Cost, 12.93441579003627, Score, 235.83221476510073,sConstrainedRandomWalk,Cost, 166.10145200159124, Score, -235.83221476510073, PathLength, 350.0,
hMinimumConnectivity,Cost, 148.6977106921222, Score, 313.71812080536904,sConstrainedRandomWalk,Cost, 220.55438544943942, Score, -313.71812080536904, PathLength, 466.0,
hMaxDistance,Cost, 25.133896625017883, Score, 233.03355704697987,sConstrainedRandomWalk,Cost, 164.7271468353656, Score, -233.03355704697987, PathLength, 346.0,
hRandom,Cost, 50.21146091038174, Score, 227.37162162162167,sConstrainedRandomWalk,Cost, 161.21832603837814, Score, -227.37162162162167, PathLength, 335.0,
hRandomDirection,Cost, 25.260901535025667, Score, 219.2027027027027,sConstrainedRandomWalk,Cost, 156.47455486059002, Score, -219.2027027027027, PathLength, 323.0,
hRandomSet,Cost, 52.789228466294155, Score, 254.56081081081092,sConstrainedRandomWalk,Cost, 181.24229272740945, Score, -254.56081081081092, PathLength, 375.0,
hRandomFixedDistance,Cost, 73.4720646252192, Score, 235.8648648648649,sConstrainedRandomWalk,Cost, 167.7003779768199, Score, -235.8648648648649, PathLength, 348.0,
hLowEdgeCostRandomFixedDistance,Cost, 116.91595386674109, Score, 233.0135135135135,sConstrainedRandomWalk,Cost, 166.5422390020848, Score, -233.0135135135135, PathLength, 343.0,
hMinimumConnectivity,Cost, 1711.6726054982232, Score, 319.0202702702702,sConstrainedRandomWalk,Cost, 229.66065102472155, Score, -319.0202702702702, PathLength, 471.0,
hMaxDistance,Cost, 25.811591872042918, Score, 225.2905405405405,sConstrainedRandomWalk,Cost, 159.90486879318476, Score, -225.2905405405405, PathLength, 332.0,
hRandom,Cost, 55.06887030073621, Score, 203.224358974359,sConstrainedRandomWalk,Cost, 163.31641512806155, Score, -203.224358974359, PathLength, 316.0,
hRandomDirection,Cost, 27.223880479505386, Score, 213.76282051282055,sConstrainedRandomWalk,Cost, 172.35996613533527, Score, -213.76282051282055, PathLength, 332.0,
hRandomSet,Cost, 51.65873283214347, Score, 242.33974358974356,sConstrainedRandomWalk,Cost, 196.35892906908597, Score, -242.33974358974356, PathLength, 377.0,
hRandomFixedDistance,Cost, 27.31592575998811, Score, 208.6474358974358,sConstrainedRandomWalk,Cost, 169.25840690161368, Score, -208.6474358974358, PathLength, 324.0,
hLowEdgeCostRandomFixedDistance,Cost, 192.14357982168855, Score, 209.14102564102552,sConstrainedRandomWalk,Cost, 169.18409582231266, Score, -209.14102564102552, PathLength, 325.0,
hMinimumConnectivity,Cost, 1634.7753020859059, Score, 310.48076923076934,sConstrainedRandomWalk,Cost, 252.14445510191268, Score, -310.48076923076934, PathLength, 483.0,
hMaxDistance,Cost, 3608.188648545755, Score, 200.02564102564105,sConstrainedRandomWalk,Cost, 161.27521050512826, Score, -200.02564102564105, PathLength, 311.0,
hRandom,Cost, 52.65000024366559, Score, 246.64666666666662,sConstrainedRandomWalk,Cost, 163.8093236397257, Score, -246.64666666666662, PathLength, 368.0,
hRandomDirection,Cost, 27.994503556497566, Score, 205.36666666666667,sConstrainedRandomWalk,Cost, 136.33397361267563, Score, -205.36666666666667, PathLength, 307.0,
hRandomSet,Cost, 52.803669984092245, Score, 247.8,sConstrainedRandomWalk,Cost, 166.16836560652698, Score, -247.8, PathLength, 370.0,
hRandomFixedDistance,Cost, 126.4342387616989, Score, 260.3333333333333,sConstrainedRandomWalk,Cost, 173.1905188664562, Score, -260.3333333333333, PathLength, 389.0,
hLowEdgeCostRandomFixedDistance,Cost, 56.596885642687596, Score, 251.97333333333333,sConstrainedRandomWalk,Cost, 169.0331219860492, Score, -251.97333333333333, PathLength, 376.0,
hMinimumConnectivity,Cost, 2596.41332281171, Score, 301.0533333333334,sConstrainedRandomWalk,Cost, 200.67393357626537, Score, -301.0533333333334, PathLength, 450.0,
hMaxDistance,Cost, 3213.571278973225, Score, 217.7933333333333,sConstrainedRandomWalk,Cost, 143.45966475816894, Score, -217.7933333333333, PathLength, 325.0,
hRandom,Cost, 57.05284885578145, Score, 212.0,sConstrainedRandomWalk,Cost, 161.59921013569237, Score, -212.0, PathLength, 331.0,
hRandomDirection,Cost, 27.673877039627786, Score, 183.4267515923567,sConstrainedRandomWalk,Cost, 140.0228157719097, Score, -183.4267515923567, PathLength, 286.0,
hRandomSet,Cost, 47.79618486105474, Score, 233.19108280254775,sConstrainedRandomWalk,Cost, 178.02943969453744, Score, -233.19108280254775, PathLength, 365.0,
hRandomFixedDistance,Cost, 154.05263728640574, Score, 225.10828025477701,sConstrainedRandomWalk,Cost, 171.6431869583117, Score, -225.10828025477701, PathLength, 352.0,
hLowEdgeCostRandomFixedDistance,Cost, 214.8856293501494, Score, 216.05095541401278,sConstrainedRandomWalk,Cost, 164.30967899789925, Score, -216.05095541401278, PathLength, 338.0,
hMinimumConnectivity,Cost, 1519.6326256527045, Score, 291.8216560509555,sConstrainedRandomWalk,Cost, 221.70717221491157, Score, -291.8216560509555, PathLength, 457.0,
hMaxDistance,Cost, 3453.0364660796786, Score, 204.94904458598737,sConstrainedRandomWalk,Cost, 155.74342774193693, Score, -204.94904458598737, PathLength, 320.0,
hRandom,Cost, 64.06342467119765, Score, 203.76433121019116,sConstrainedRandomWalk,Cost, 170.72835088543854, Score, -203.76433121019116, PathLength, 318.0,
hRandomDirection,Cost, 31.057563988360915, Score, 225.26114649681534,sConstrainedRandomWalk,Cost, 188.13893578383824, Score, -225.26114649681534, PathLength, 352.0,
hRandomSet,Cost, 59.22433807095704, Score, 231.59872611464965,sConstrainedRandomWalk,Cost, 194.34910443413392, Score, -231.59872611464965, PathLength, 362.0,
hRandomFixedDistance,Cost, 306.3109451287481, Score, 242.0318471337579,sConstrainedRandomWalk,Cost, 202.2532626149718, Score, -242.0318471337579, PathLength, 378.0,
hLowEdgeCostRandomFixedDistance,Cost, 241.89995680574546, Score, 215.2866242038217,sConstrainedRandomWalk,Cost, 179.3093825399505, Score, -215.2866242038217, PathLength, 337.0,
hMinimumConnectivity,Cost, 5329.208993998485, Score, 300.9299363057324,sConstrainedRandomWalk,Cost, 250.99539319645845, Score, -300.9299363057324, PathLength, 471.0,
hMaxDistance,Cost, 3883.0248717477534, Score, 228.68789808917202,sConstrainedRandomWalk,Cost, 191.68616742849372, Score, -228.68789808917202, PathLength, 358.0,
hRandom,Cost, 55.879953536824445, Score, 237.53999999999985,sConstrainedRandomWalk,Cost, 159.60334784291268, Score, -237.53999999999985, PathLength, 355.0,
hRandomDirection,Cost, 29.173529692683847, Score, 227.17333333333326,sConstrainedRandomWalk,Cost, 151.31174590719593, Score, -227.17333333333326, PathLength, 339.0,
hRandomSet,Cost, 55.80877369851918, Score, 266.54000000000013,sConstrainedRandomWalk,Cost, 179.67915835922162, Score, -266.54000000000013, PathLength, 398.0,
hRandomFixedDistance,Cost, 136.094237864737, Score, 240.03999999999996,sConstrainedRandomWalk,Cost, 160.5629613817742, Score, -240.03999999999996, PathLength, 359.0,
