[100, [Random,1], [BacktrackPath,1][BreadthFirstSearch,1][DepthFirstSearch,1][BreadthFirstSearchLowCost,1][DepthFirstSearchLowCost,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,fixed}, {EdgeTraversalDecrement,0}]
hRandom,Cost, 98.9, Score, 18.18120805369127,sBacktrackPath,Cost, 1573.1, Score, -1672.0395973154364,sBreadthFirstSearch,Cost, 2452.1, Score, -2610.0328859060396,sDepthFirstSearch,Cost, 1182.9, Score, -1255.6516778523492,sBreadthFirstSearchLowCost,Cost, 2343.7, Score, -2494.3577181208057,sDepthFirstSearchLowCost,Cost, 1202.7, Score, -1276.7805369127514,
hRandom,Cost, 97.1, Score, 25.38028169014084,sBacktrackPath,Cost, 1611.8, Score, -1718.4690140845062,sBreadthFirstSearch,Cost, 2479.2, Score, -2646.9535211267603,sDepthFirstSearch,Cost, 1224.1, Score, -1303.4661971830988,sBreadthFirstSearchLowCost,Cost, 2319.3, Score, -2475.792957746479,sDepthFirstSearchLowCost,Cost, 1217.6, Score, -1296.5084507042252,
hRandom,Cost, 92.0, Score, 7.026415094339621,sBacktrackPath,Cost, 1416.3, Score, -1499.5893081761005,sBreadthFirstSearch,Cost, 2235.7, Score, -2370.5238993710705,sDepthFirstSearch,Cost, 1227.3, Score, -1298.7025157232704,sBreadthFirstSearchLowCost,Cost, 2368.2, Score, -2511.3572327044026,sDepthFirstSearchLowCost,Cost, 1211.1, Score, -1281.4836477987417,
hRandom,Cost, 97.4, Score, 15.71111111111111,sBacktrackPath,Cost, 1631.9, Score, -1738.4624999999994,sBreadthFirstSearch,Cost, 2141.9, Score, -2283.879166666666,sDepthFirstSearch,Cost, 1218.4, Score, -1296.2472222222223,sBreadthFirstSearchLowCost,Cost, 2056.8, Score, -2192.8694444444445,sDepthFirstSearchLowCost,Cost, 1232.2, Score, -1311.0055555555552,
hRandom,Cost, 104.0, Score, 4.179487179487176,sBacktrackPath,Cost, 1326.1, Score, -1404.439743589743,sBreadthFirstSearch,Cost, 2094.4, Score, -2221.989743589744,sDepthFirstSearch,Cost, 1251.5, Score, -1325.057692307692,sBreadthFirstSearchLowCost,Cost, 2182.1, Score, -2315.311538461538,sDepthFirstSearchLowCost,Cost, 1221.9, Score, -1293.5602564102567,
hRandom,Cost, 96.5, Score, 0.672392638036809,sBacktrackPath,Cost, 1497.4, Score, -1583.3447852760726,sBreadthFirstSearch,Cost, 2097.7, Score, -2220.4730061349696,sDepthFirstSearch,Cost, 1240.9, Score, -1311.1085889570552,sBreadthFirstSearchLowCost,Cost, 2127.1, Score, -2251.676687116565,sDepthFirstSearchLowCost,Cost, 1191.7, Score, -1258.89018404908,
hRandom,Cost, 96.5, Score, -0.8037499999999994,sBacktrackPath,Cost, 1460.2, Score, -1545.43125,sBreadthFirstSearch,Cost, 1915.3, Score, -2028.975,sDepthFirstSearch,Cost, 1293.1, Score, -1367.8875,sBreadthFirstSearchLowCost,Cost, 1929.8, Score, -2044.38125,sDepthFirstSearchLowCost,Cost, 1287.3, Score, -1361.725,
hRandom,Cost, 97.5, Score, 32.17122302158274,sBacktrackPath,Cost, 1829.2, Score, -1953.7827338129493,sBreadthFirstSearch,Cost, 2366.9, Score, -2530.1661870503594,sDepthFirstSearch,Cost, 1335.7, Score, -1424.7791366906479,sBreadthFirstSearchLowCost,Cost, 2295.3, Score, -2453.415107913669,sDepthFirstSearchLowCost,Cost, 1308.8, Score, -1395.9438848920868,
hRandom,Cost, 102.7, Score, 20.570833333333326,sBacktrackPath,Cost, 1620.6, Score, -1726.009722222223,sBreadthFirstSearch,Cost, 2346.8, Score, -2502.640277777778,sDepthFirstSearch,Cost, 1235.1, Score, -1313.7388888888888,sBreadthFirstSearchLowCost,Cost, 2182.4, Score, -2326.8236111111114,sDepthFirstSearchLowCost,Cost, 1246.2, Score, -1325.609722222222,
hRandom,Cost, 100.4, Score, 8.714838709677421,sBacktrackPath,Cost, 1702.7, Score, -1806.0741935483866,sBreadthFirstSearch,Cost, 2021.4, Score, -2145.335483870968,sDepthFirstSearch,Cost, 1254.7, Score, -1329.1709677419349,sBreadthFirstSearchLowCost,Cost, 2201.3, Score, -2336.84193548387,sDepthFirstSearchLowCost,Cost, 1195.3, Score, -1265.9387096774192,
hRandom,Cost, 97.3, Score, 19.349295774647885,sBacktrackPath,Cost, 1666.7, Score, -1777.2211267605642,sBreadthFirstSearch,Cost, 2057.1, Score, -2195.1140845070413,sDepthFirstSearch,Cost, 1237.9, Score, -1318.223943661972,sBreadthFirstSearchLowCost,Cost, 2227.1, Score, -2377.085915492958,sDepthFirstSearchLowCost,Cost, 1235.0, Score, -1315.1197183098586,
